,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-26-00,338.0,360.0,340.0,360.0,40.0,20.0,250.0,40.0
2019-01-26-01,-999.0,-999.0,350.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-02,-999.0,-999.0,350.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-03,262.0,340.0,10.0,360.0,70.0,20.0,360.0,20.0
2019-01-26-04,-999.0,-999.0,320.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-05,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-06,312.0,340.0,320.0,350.0,250.0,360.0,140.0,90.0
2019-01-26-07,-999.0,-999.0,320.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-08,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-09,274.0,360.0,340.0,350.0,220.0,40.0,90.0,90.0
2019-01-26-10,-999.0,-999.0,350.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-11,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-12,329.0,340.0,330.0,360.0,180.0,40.0,70.0,90.0
2019-01-26-13,-999.0,-999.0,320.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-14,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-15,268.0,320.0,330.0,10.0,200.0,40.0,90.0,40.0
2019-01-26-16,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-17,-999.0,-999.0,320.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-18,323.0,200.0,310.0,10.0,220.0,360.0,70.0,40.0
2019-01-26-19,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-20,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-21,13.0,180.0,310.0,40.0,-999.0,250.0,20.0,360.0
2019-01-26-22,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-26-23,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
