,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-24-00,136.0,20.0,310.0,130.0,40.0,70.0,20.0,360.0
2019-08-24-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-02,-999.0,-999.0,160.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-03,196.0,20.0,160.0,130.0,290.0,70.0,40.0,20.0
2019-08-24-04,-999.0,-999.0,170.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-05,-999.0,-999.0,170.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-06,198.0,50.0,170.0,150.0,220.0,90.0,70.0,20.0
2019-08-24-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-08,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-09,277.0,70.0,170.0,130.0,200.0,70.0,40.0,20.0
2019-08-24-10,-999.0,-999.0,190.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-11,-999.0,-999.0,170.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-12,266.0,200.0,170.0,130.0,220.0,70.0,70.0,40.0
2019-08-24-13,-999.0,-999.0,100.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-14,-999.0,-999.0,90.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-15,40.0,200.0,70.0,140.0,200.0,70.0,40.0,70.0
2019-08-24-16,-999.0,-999.0,90.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-18,20.0,180.0,330.0,140.0,160.0,110.0,40.0,110.0
2019-08-24-19,-999.0,-999.0,20.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-20,-999.0,-999.0,20.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-21,35.0,140.0,330.0,140.0,360.0,90.0,270.0,110.0
2019-08-24-22,-999.0,-999.0,300.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-24-23,-999.0,-999.0,330.0,140.0,-999.0,-999.0,-999.0,-999.0
