,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-11-00,242.0,340.0,40.0,360.0,140.0,160.0,-999.0,290.0
2019-05-11-01,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-02,-999.0,-999.0,140.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-03,239.0,320.0,150.0,360.0,220.0,90.0,140.0,250.0
2019-05-11-04,-999.0,-999.0,160.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-05,-999.0,-999.0,140.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-06,238.0,290.0,180.0,350.0,180.0,90.0,160.0,110.0
2019-05-11-07,-999.0,-999.0,160.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-08,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-09,273.0,270.0,180.0,50.0,200.0,110.0,140.0,90.0
2019-05-11-10,-999.0,-999.0,200.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-11,-999.0,-999.0,180.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-12,248.0,270.0,190.0,70.0,160.0,140.0,250.0,90.0
2019-05-11-13,-999.0,-999.0,190.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-14,-999.0,-999.0,190.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-15,279.0,270.0,190.0,80.0,90.0,110.0,320.0,70.0
2019-05-11-16,-999.0,-999.0,340.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-17,-999.0,-999.0,180.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-18,289.0,230.0,170.0,30.0,40.0,110.0,320.0,70.0
2019-05-11-19,-999.0,-999.0,80.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-20,-999.0,-999.0,60.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-21,43.0,-999.0,60.0,50.0,40.0,110.0,290.0,270.0
2019-05-11-22,-999.0,-999.0,60.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-23,-999.0,-999.0,50.0,20.0,-999.0,-999.0,-999.0,-999.0
