,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-30-00,232.0,320.0,320.0,360.0,320.0,270.0,270.0,360.0
2019-03-30-01,-999.0,-999.0,330.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-02,-999.0,-999.0,320.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-03,186.0,290.0,30.0,330.0,290.0,290.0,360.0,290.0
2019-03-30-04,-999.0,-999.0,40.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-05,-999.0,-999.0,80.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-06,281.0,270.0,40.0,350.0,340.0,360.0,270.0,200.0
2019-03-30-07,-999.0,-999.0,60.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-08,-999.0,-999.0,30.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-09,275.0,290.0,20.0,360.0,320.0,20.0,110.0,140.0
2019-03-30-10,-999.0,-999.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-11,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-12,271.0,290.0,340.0,10.0,360.0,40.0,90.0,90.0
2019-03-30-13,-999.0,-999.0,20.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-14,-999.0,-999.0,100.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-15,271.0,320.0,310.0,20.0,20.0,70.0,20.0,90.0
2019-03-30-16,-999.0,-999.0,90.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-17,-999.0,-999.0,130.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-18,302.0,320.0,30.0,10.0,320.0,70.0,340.0,40.0
2019-03-30-19,-999.0,-999.0,140.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-20,-999.0,-999.0,150.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-21,275.0,320.0,30.0,10.0,250.0,70.0,40.0,40.0
2019-03-30-22,-999.0,-999.0,50.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-03-30-23,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
