,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-12-19-00,14.7,19.8,16.0,18.6,19.9,18.9,19.9,19.8,19.8,20.0,19.6,18.8,20.9,18.2,8.8,19.3,4.4,20.7,19.4,20.0,22.3,20.9,22.0,24.0
2019-12-19-01,14.7,19.3,15.7,18.5,20.7,18.6,20.7,20.0,20.1,20.0,20.2,20.4,24.0,19.9,11.3,19.8,5.1,22.6,20.9,20.7,24.6,22.9,25.2,25.6
2019-12-19-02,14.4,19.7,16.3,18.3,21.5,18.6,21.1,19.5,20.4,20.1,21.4,22.5,24.8,21.4,12.8,20.8,9.2,23.4,22.2,22.2,25.3,24.3,26.1,26.1
2019-12-19-03,14.7,19.5,15.8,17.9,21.6,19.4,21.1,19.7,20.5,20.0,20.9,24.2,25.2,23.0,14.1,22.2,9.0,24.5,24.4,23.8,25.9,25.1,26.4,27.8
2019-12-19-04,14.5,20.2,17.3,18.0,21.7,19,21.4,20.3,20.5,19.6,21.5,25.0,25.4,22.9,14.2,23.7,8.4,26.0,25.2,24.9,26.0,26.2,26.4,27.8
2019-12-19-05,14.1,19.2,15.9,17.7,21.4,18.7,21.0,19.8,21.0,19.4,21.1,24.0,24.1,23.3,14.7,23.9,9.0,26.3,25.1,25.2,26.2,25.7,26.4,27.9
2019-12-19-06,14.1,19.3,15.7,17.5,21.1,18.6,20.9,19.3,21.7,19.2,20.1,24.1,23.1,20.9,13.0,23.3,7.3,26.1,24.2,24.0,25.8,26.3,26.2,28.1
2019-12-19-07,13.8,18.7,15.4,17.3,20.9,18.2,20.5,19.1,20.9,19.4,20.5,22.6,22.8,19.4,10.9,23.5,6.5,24.8,23.5,23.8,24.9,25.1,25.3,26.1
2019-12-19-08,13.4,18.1,14.8,17.2,20.1,17.9,19.8,18.5,20.4,19.5,19.9,21.7,22.5,17.5,10.6,22.8,4.6,23.6,22.8,23.2,24.6,25.7,25.2,24.8
2019-12-19-09,13.1,17.9,14.4,17.2,19.5,17.4,19.2,18.3,20.2,19.5,19.5,21.0,22.3,15.8,8.9,21.4,2.2,23.1,21.8,22.2,24.1,25.0,24.8,24.8
2019-12-19-10,13.0,17.4,14.2,17.0,19.3,17.4,19.0,18.0,20.0,19.3,19.0,19.9,22.0,15.4,8.5,20.4,0.7,21.8,20.7,21.2,23.9,24.1,24.5,24.4
2019-12-19-11,12.5,16.8,13.8,16.8,19.0,17,18.9,17.7,19.6,19.0,18.8,19.9,22.0,15.4,7.1,19.4,0.5,21.7,19.8,20.3,23.7,23.2,24.4,24.5
2019-12-19-12,12.0,16.4,13.2,16.2,18.7,16.8,18.6,17.2,19.2,18.5,18.7,19.3,21.7,14.8,7.9,19.0,0.7,21.6,19.2,19.6,23.3,22.8,24.3,24.6
2019-12-19-13,11.8,16.4,13.0,16.2,18.2,16.8,18.3,16.7,18.6,17.9,18.2,19.2,21.3,14.7,9.0,19.0,0.8,21.8,18.8,19.4,23.1,22.2,23.8,24.5
2019-12-19-14,11.9,16.6,13.1,16.1,17.7,16.9,17.7,16.7,18.4,17.5,17.7,19.1,21.1,14.8,8.7,18.8,1.3,21.2,18.5,19.0,23.0,21.5,23.7,24.5
2019-12-19-15,11.8,16.7,13.1,16.1,17.5,17.1,17.5,16.8,18.1,17.0,17.4,18.8,21.1,14.3,6.9,18.6,0.8,20.9,18.4,18.7,22.7,21.0,23.4,24.2
2019-12-19-16,11.8,16.5,13.0,16.2,17.5,16.8,17.5,17.0,17.9,16.7,17.3,18.1,21.0,14.0,7.8,18.0,1.1,20.8,18.4,18.7,22.4,21.0,22.7,23.6
2019-12-19-17,11.7,16.3,12.9,16.1,17.5,16.5,17.5,17.0,17.3,16.8,17.4,18.1,21.1,14.9,7.5,18.0,0.9,20.9,18.2,18.5,21.9,20.9,21.9,23.0
2019-12-19-18,11.6,16.1,12.8,16.0,17.7,16.5,17.5,16.9,17.4,16.9,17.6,18.0,21.0,15.2,7.9,17.8,0.9,20.4,18.0,18.4,21.3,20.6,21.9,22.6
2019-12-19-19,11.5,15.9,12.8,16.1,17.5,16.6,17.5,16.7,17.3,17.2,17.6,18.1,21.0,15.2,7.7,17.7,1.0,20.0,17.6,18.2,20.5,20.3,21.9,22.4
2019-12-19-20,11.5,15.9,12.8,16.1,17.4,16.5,17.3,16.7,17.5,16.8,17.3,18.2,21.3,14.5,6.8,17.8,0.6,20.4,17.5,18.0,20.7,19.9,22.0,22.4
2019-12-19-21,11.6,16.2,12.7,16.3,17.3,16.8,17.2,16.7,17.2,16.7,17.4,18.0,20.0,15.3,7.1,17.7,0.6,20.4,17.3,17.8,21.0,19.7,22.1,22.5
2019-12-19-22,11.7,16.2,12.9,16.5,17.2,16.7,17.1,16.7,17.1,16.8,17.3,17.6,20.5,15.7,8.2,17.4,0.6,19.7,17.2,17.8,20.9,19.8,22.3,22.5
2019-12-19-23,11.9,16.6,13.0,16.6,17.1,16.8,17.0,16.8,17.0,17.0,17.4,17.6,20.6,15.9,8.1,17.3,0.9,19.8,17.4,17.6,20.6,19.8,22.3,22.4
