,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-09-13-00,1.706857894558814,1.2399909161116542,2.3568979485377954,3.543941622536013,2.971987428202305,4.602907867385551,2.731889646849221,1.1048279148934887,1.098047743131505,1.6047146684306746,1.5598186513126937,0.3276763938190879,2.7513671660526877,1.4472705250406184,1.4005398913882638,1.880415890751769,1.49516469330983,2.7693204438499643,2.2349481375135576,2.697026797057044,1.504270438015326,0.9893617165317817,1.9743454138080292,2.186703080208131
2019-09-13-01,2.553264355946293,0.8278758348215516,2.553264355946293,3.2927882242521154,3.972937708236404,5.515656445884599,3.159544617681999,1.1941274792570211,0.8386936880886096,2.0188604148137648,2.2756491319184193,1.4911392773530214,2.44148130741628,1.2208751601062175,1.4106759555293673,1.5226112976169388,2.041144215687271,3.631251562613555,1.9037317592914897,2.3505272688970194,1.3464942014838241,1.0894662385791822,2.0719484558262393,3.3827985137752496
2019-09-13-02,3.5406358069778268,2.184759073941318,2.808030377585488,4.1289793719434655,3.891775775823695,5.947021538023719,3.848006096690301,1.7667701385985206,2.897311368569823,2.8231542665997376,2.7958281547766983,1.3674311546870446,2.102598326600039,1.5457272119660788,0.5113204556993212,1.8932786692633434,1.4164464934218806,5.577682967639218,2.7712848605915936,2.6507977312782245,2.5545324289339146,2.23540486288168,2.4894678789988207,3.7576003583471853
2019-09-13-03,1.5920662265810288,3.545690639256415,3.411478104003157,4.484971112353725,5.180339137438682,7.145797797417926,4.044685418899407,2.676865413046075,3.773303246880728,2.7472526542673834,3.5242482616264876,1.801533560475326,4.471238586575957,1.3171544505861184,1.213454553616008,1.866524229827585,1.540558656770953,4.57202447078529,3.2645451796861082,3.0553341739118927,3.065220249577272,2.920811710581915,2.220692835233924,3.63111400651614
2019-09-13-04,2.913789022117903,5.034700169362368,3.2169748047877516,3.9728445163254102,4.300186100325498,7.8721503092811735,4.266115215112706,4.084418477438007,3.9814117539841813,3.401445786883833,3.9682471525735483,1.0452666353382043,4.536294281279738,1.73571891664211,0.7345482163009815,3.181645696311224,2.3833250860586253,4.835289140135638,3.355655464360919,3.8251014024311676,2.7272221842318802,3.0950658962834594,2.6981565311532214,4.245515269387993
2019-09-13-05,3.1523085719612736,4.673225342625506,3.9654021882167108,4.22380428283172,5.727775752930833,8.650558390010548,4.302574971014576,4.597652563711665,5.123615060201898,2.2570360162240393,6.0371462566511775,2.7034366114243276,3.531782734469943,1.7608044177041664,1.7579216438049377,3.11754356636876,1.1944945886801737,4.239104901042187,3.389326886911789,4.119976772826368,3.121969594599137,3.8348261307332976,3.4316356799857486,3.7652115770611294
2019-09-13-06,3.5299719241619973,3.7963730038746504,3.594113903211158,3.9610846886791307,5.76423415430515,7.829987729009841,4.755182402535085,4.441728970490367,5.280824446330692,2.8181076721241523,7.388572213715203,3.484371455676586,3.6052673310356433,2.064354670107931,0.6712591201630804,3.8685339997180104,1.1489591713310081,5.533100141051219,4.780186432236819,4.308107302225736,3.0803854524755496,3.8869587804406245,3.4527687358041184,2.4048024438381703
2019-09-13-07,3.8345232167883796,4.0843938766702585,3.325957820940462,4.192923689304508,4.57097110960384,8.307747539210826,4.24182684722873,4.962670929070929,3.7435871504446183,1.9249465156579517,7.142517929845128,4.414977171542772,3.5209792232670627,2.0831874999520945,0.8220270806440745,4.044776381433891,0.8923460999723164,5.306356697310333,4.249221021187992,4.453770988662362,3.4771074253001277,3.5901911298245044,3.9668056793580764,2.0739894750646073
2019-09-13-08,4.216125161322704,3.2251132384076078,2.693064529670593,3.6964652660252177,5.5778965020941484,7.687057935883176,4.15315154366763,5.432782196666375,4.937588931286832,2.384625792552034,7.358515626050439,4.247681533802151,4.632191803135911,1.4203257767615654,0.3554181291805098,4.252266088332145,0.8480372223918531,5.25978994415414,3.711000368240963,3.711000368240963,2.0934235766239375,3.1022666710003004,3.869174050865759,2.208541843690392
2019-09-13-09,4.58760951209764,2.9707546894188352,3.5345152457825075,3.880379799711038,5.747472473418981,7.479794526447223,5.144884010237076,3.769679960898731,5.406530126946331,1.7214405380204967,6.3854164111587295,3.7210086549232377,2.3380025730440672,0.5441772505539937,0.4745753427176537,4.122129859441587,0.8128103524295702,3.4975919248182974,3.7114178143891565,3.7114178143891565,2.2214370049746393,2.6965184131334814,2.3989362022751433,2.459672327901258
2019-09-13-10,4.639488871838997,1.9553427631710283,2.4400704218629032,2.4717824328788347,6.17855217204768,6.062327866269356,3.6342327821029885,2.6388447343837886,4.1300831463894205,3.002732795003792,5.649463580340986,2.409738693338997,2.802695330304086,1.8051102761495301,0.4667933240633355,3.251723893716695,0.8578358114038979,3.012613892714082,2.820580601875409,3.2026852813757984,1.6547353921651107,2.5368270292039967,1.377764593227918,0.9404573411378405
2019-09-13-11,4.254561635716939,1.516556298593973,4.433439844904714,2.7078291875313374,5.448931670605594,6.190719163773958,2.9398215899107414,3.330572373990535,3.417950749724014,1.2307414049858383,4.4363602360003505,1.7603473191420582,3.0041083682331005,1.7585560395964104,1.0917987703313266,2.5088035737766146,0.9017354629086958,2.357180499302226,2.272198164313542,2.714765055041592,2.740771831182037,2.4621935247001887,0.8288068842262358,1.0955319111895658
2019-09-13-12,4.209543336838679,0.8429751209292544,4.209543336838679,2.2534530525783087,4.2470036435488785,5.473072632701831,2.586969067044478,2.595381625155691,2.736718567155001,2.1076527986917455,4.338009627286417,1.372546674896323,2.277000810955225,1.766319690023844,0.6652754800642,0.5822131569075698,0.9570288661464654,1.8015666514323359,1.7480810264620907,2.5223460190948304,0.8939657814960157,2.355145266018642,0.2613468483935718,1.089918140706052
2019-09-13-13,3.749028244345223,0.24068734647407186,1.834511598899891,2.1452031724140324,3.2368897816401097,4.967418006108906,2.4234641099110834,2.8510625288305933,1.1468538258060272,1.347067741911398,3.47258780141027,0.7134114844133902,2.4315241339516667,1.4117007279918694,0.2786787422582518,1.4638101081565886,1.0893064384793605,1.0729797955424396,3.3457573180109343,3.2589812058952745,1.414804085988067,2.1856937584211544,0.8897055283131845,0.9518870758417
