,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-01-00,5.1,11.7,6.1,23.5,-2.7,9.7,17.0,16.3
2019-12-01-01,-999.0,-999.0,7.8,23.4,-999.0,-999.0,-999.0,-999.0
2019-12-01-02,-999.0,-999.0,10.0,24.7,-999.0,-999.0,-999.0,-999.0
2019-12-01-03,6.1,12.1,9.8,23.4,0.9,9.0,19.7,22.1
2019-12-01-04,-999.0,-999.0,10.5,24.3,-999.0,-999.0,-999.0,-999.0
2019-12-01-05,-999.0,-999.0,10.6,25.1,-999.0,-999.0,-999.0,-999.0
2019-12-01-06,5.7,13.2,10.6,25.0,4.2,9.2,21.7,25.5
2019-12-01-07,-999.0,-999.0,9.8,24.3,-999.0,-999.0,-999.0,-999.0
2019-12-01-08,-999.0,-999.0,8.3,23.9,-999.0,-999.0,-999.0,-999.0
2019-12-01-09,5.0,15.1,7.7,23.3,1.3,8.0,19.3,20.0
2019-12-01-10,-999.0,-999.0,7.9,22.7,-999.0,-999.0,-999.0,-999.0
2019-12-01-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-01-12,3.5,12.0,6.8,22.5,2.2,7.0,17.5,19.0
2019-12-01-13,-999.0,-999.0,6.6,22.4,-999.0,-999.0,-999.0,-999.0
2019-12-01-14,-999.0,-999.0,7.2,21.3,-999.0,-999.0,-999.0,-999.0
2019-12-01-15,2.2,11.1,8.1,20.8,-0.5,6.6,16.9,18.4
2019-12-01-16,-999.0,-999.0,7.6,21.4,-999.0,-999.0,-999.0,-999.0
2019-12-01-17,-999.0,-999.0,8.2,19.9,-999.0,-999.0,-999.0,-999.0
2019-12-01-18,1.0,11.6,8.0,20.0,-2.0,5.5,15.7,17.7
2019-12-01-19,-999.0,-999.0,6.9,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-01-20,-999.0,-999.0,6.7,19.7,-999.0,-999.0,-999.0,-999.0
2019-12-01-21,0.0,10.6,7.4,21.2,-3.3,4.7,14.2,16.1
2019-12-01-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-01-23,-999.0,-999.0,7.8,20.8,-999.0,-999.0,-999.0,-999.0
