,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-28-00,0.5,9.5,4.2,16.6,-1.9,6.7,7.6,10.8
2019-01-28-01,-999.0,-999.0,5.1,18.3,-999.0,-999.0,-999.0,-999.0
2019-01-28-02,-999.0,-999.0,6.7,18.9,-999.0,-999.0,-999.0,-999.0
2019-01-28-03,2.2,10.0,8.1,19.3,3.7,8.0,13.5,16.1
2019-01-28-04,-999.0,-999.0,12.1,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-05,-999.0,-999.0,12.8,19.1,-999.0,-999.0,-999.0,-999.0
2019-01-28-06,4.2,9.0,13.0,19.4,5.7,8.0,18.4,19.5
2019-01-28-07,-999.0,-999.0,12.7,19.8,-999.0,-999.0,-999.0,-999.0
2019-01-28-08,-999.0,-999.0,11.3,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-09,1.6,7.2,10.3,17.9,4.6,7.0,17.7,16.3
2019-01-28-10,-999.0,-999.0,8.9,17.5,-999.0,-999.0,-999.0,-999.0
2019-01-28-11,-999.0,-999.0,8.6,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-28-12,-1.0,6.0,8.6,16.8,1.1,6.6,13.1,13.0
2019-01-28-13,-999.0,-999.0,7.4,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-14,-999.0,-999.0,7.0,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-15,-2.4,4.8,6.5,17.2,-0.4,6.2,11.6,13.1
2019-01-28-16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-17,-999.0,-999.0,5.8,17.8,-999.0,-999.0,-999.0,-999.0
2019-01-28-18,-4.0,4.5,5.2,17.3,-2.8,6.5,10.6,12.7
2019-01-28-19,-999.0,-999.0,4.5,16.9,-999.0,-999.0,-999.0,-999.0
2019-01-28-20,-999.0,-999.0,4.3,16.7,-999.0,-999.0,-999.0,-999.0
2019-01-28-21,-5.0,4.3,3.5,17.8,-2.9,6.2,9.7,12.7
2019-01-28-22,-999.0,-999.0,3.4,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-28-23,-999.0,-999.0,3.6,17.3,-999.0,-999.0,-999.0,-999.0
