,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-30-00,14.5,15.2,14.4,26.9,19.7,14.2,24.2,24.1
2019-04-30-01,-999.0,-999.0,15.4,27.0,-999.0,-999.0,-999.0,-999.0
2019-04-30-02,-999.0,-999.0,15.7,27.5,-999.0,-999.0,-999.0,-999.0
2019-04-30-03,20.1,16.9,16.4,28.2,21.1,14.6,27.6,27.7
2019-04-30-04,-999.0,-999.0,16.5,28.1,-999.0,-999.0,-999.0,-999.0
2019-04-30-05,-999.0,-999.0,16.3,27.7,-999.0,-999.0,-999.0,-999.0
2019-04-30-06,22.2,17.0,17.0,27.7,22.7,15.0,25.6,30.5
2019-04-30-07,-999.0,-999.0,16.5,27.2,-999.0,-999.0,-999.0,-999.0
2019-04-30-08,-999.0,-999.0,15.5,27.0,-999.0,-999.0,-999.0,-999.0
2019-04-30-09,19.6,16.3,15.1,26.7,23.8,16.2,20.2,28.4
2019-04-30-10,-999.0,-999.0,14.8,26.3,-999.0,-999.0,-999.0,-999.0
2019-04-30-11,-999.0,-999.0,14.6,26.2,-999.0,-999.0,-999.0,-999.0
2019-04-30-12,15.0,15.2,14.8,26.1,21.4,14.0,18.1,22.9
2019-04-30-13,-999.0,-999.0,14.6,26.0,-999.0,-999.0,-999.0,-999.0
2019-04-30-14,-999.0,-999.0,14.4,25.9,-999.0,-999.0,-999.0,-999.0
2019-04-30-15,13.0,14.7,14.3,25.9,19.6,14.1,17.5,23.4
2019-04-30-16,-999.0,-999.0,14.4,25.8,-999.0,-999.0,-999.0,-999.0
2019-04-30-17,-999.0,-999.0,14.4,25.8,-999.0,-999.0,-999.0,-999.0
2019-04-30-18,12.0,13.7,14.4,25.7,11.9,14.2,17.4,23.1
2019-04-30-19,-999.0,-999.0,14.4,23.7,-999.0,-999.0,-999.0,-999.0
2019-04-30-20,-999.0,-999.0,14.3,23.0,-999.0,-999.0,-999.0,-999.0
2019-04-30-21,11.2,13.7,14.4,24.0,8.5,14.0,17.3,20.4
2019-04-30-22,-999.0,-999.0,15.4,25.5,-999.0,-999.0,-999.0,-999.0
2019-04-30-23,-999.0,-999.0,16.1,25.9,-999.0,-999.0,-999.0,-999.0
