,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-13-00,15.5,20.5,26.8,26.7,13.2,22.6,23.1,24.4
2019-10-13-01,-999.0,-999.0,27.5,27.2,-999.0,-999.0,-999.0,-999.0
2019-10-13-02,-999.0,-999.0,27.8,27.0,-999.0,-999.0,-999.0,-999.0
2019-10-13-03,20.5,21.0,27.7,27.2,9.7,24.2,24.5,28.4
2019-10-13-04,-999.0,-999.0,28.3,27.7,-999.0,-999.0,-999.0,-999.0
2019-10-13-05,-999.0,-999.0,27.7,27.8,-999.0,-999.0,-999.0,-999.0
2019-10-13-06,23.5,21.5,27.0,27.0,9.2,25.2,24.3,27.3
2019-10-13-07,-999.0,-999.0,25.5,26.7,-999.0,-999.0,-999.0,-999.0
2019-10-13-08,-999.0,-999.0,24.6,26.4,-999.0,-999.0,-999.0,-999.0
2019-10-13-09,20.7,20.6,22.9,26.0,9.9,23.5,23.6,25.7
2019-10-13-10,-999.0,-999.0,22.5,26.4,-999.0,-999.0,-999.0,-999.0
2019-10-13-11,-999.0,-999.0,22.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-13-12,17.1,19.1,21.3,25.6,9.1,22.2,23.3,24.5
2019-10-13-13,-999.0,-999.0,20.7,25.9,-999.0,-999.0,-999.0,-999.0
2019-10-13-14,-999.0,-999.0,20.2,25.9,-999.0,-999.0,-999.0,-999.0
2019-10-13-15,15.2,18.8,20.0,25.6,8.5,21.5,23.0,24.1
2019-10-13-16,-999.0,-999.0,19.7,25.7,-999.0,-999.0,-999.0,-999.0
2019-10-13-17,-999.0,-999.0,19.2,25.6,-999.0,-999.0,-999.0,-999.0
2019-10-13-18,14.0,18.7,18.6,25.3,5.0,21.0,22.4,23.8
2019-10-13-19,-999.0,-999.0,18.2,25.0,-999.0,-999.0,-999.0,-999.0
2019-10-13-20,-999.0,-999.0,18.1,25.0,-999.0,-999.0,-999.0,-999.0
2019-10-13-21,13.0,18.5,18.0,25.0,5.8,20.5,22.0,23.4
2019-10-13-22,-999.0,-999.0,16.5,25.2,-999.0,-999.0,-999.0,-999.0
2019-10-13-23,-999.0,-999.0,16.5,26.0,-999.0,-999.0,-999.0,-999.0
