,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-14-00,18.2,21.2,18.8,26.0,17.0,18.5,23.1,24.9
2019-05-14-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-14-02,-999.0,-999.0,17.9,27.9,-999.0,-999.0,-999.0,-999.0
2019-05-14-03,24.1,21.0,18.3,28.4,21.7,20.2,26.1,29.9
2019-05-14-04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-14-05,-999.0,-999.0,18.8,28.8,-999.0,-999.0,-999.0,-999.0
2019-05-14-06,26.6,22.2,18.8,27.5,25.0,22.6,28.6,30.7
2019-05-14-07,-999.0,-999.0,18.8,25.8,-999.0,-999.0,-999.0,-999.0
2019-05-14-08,-999.0,-999.0,18.7,26.8,-999.0,-999.0,-999.0,-999.0
2019-05-14-09,24.2,21.7,17.8,26.6,25.3,21.0,24.4,27.6
2019-05-14-10,-999.0,-999.0,17.6,26.0,-999.0,-999.0,-999.0,-999.0
2019-05-14-11,-999.0,-999.0,17.7,25.9,-999.0,-999.0,-999.0,-999.0
2019-05-14-12,20.0,20.7,17.1,25.6,22.0,19.6,22.1,25.2
2019-05-14-13,-999.0,-999.0,16.8,25.5,-999.0,-999.0,-999.0,-999.0
2019-05-14-14,-999.0,-999.0,16.5,25.4,-999.0,-999.0,-999.0,-999.0
2019-05-14-15,17.2,18.8,16.3,25.5,20.4,19.2,20.3,24.5
2019-05-14-16,-999.0,-999.0,16.8,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-14-17,-999.0,-999.0,16.5,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-14-18,15.7,17.1,16.7,24.9,18.1,18.6,20.4,22.4
2019-05-14-19,-999.0,-999.0,16.5,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-14-20,-999.0,-999.0,16.5,25.0,-999.0,-999.0,-999.0,-999.0
2019-05-14-21,14.7,18.5,17.0,24.6,15.3,19.1,20.4,22.1
2019-05-14-22,-999.0,-999.0,18.0,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-14-23,-999.0,-999.0,18.8,25.2,-999.0,-999.0,-999.0,-999.0
