,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-05-00,21.7,22.5,23.0,26.6,23.1,25.1,24.9,27.7
2019-06-05-01,-999.0,-999.0,22.9,27.1,-999.0,-999.0,-999.0,-999.0
2019-06-05-02,-999.0,-999.0,24.1,28.1,-999.0,-999.0,-999.0,-999.0
2019-06-05-03,27.2,25.8,24.4,27.9,27.6,28.7,30.2,30.0
2019-06-05-04,-999.0,-999.0,25.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-06-05-05,-999.0,-999.0,25.5,29.4,-999.0,-999.0,-999.0,-999.0
2019-06-05-06,29.5,25.5,25.2,29.5,27.8,30.5,31.3,29.6
2019-06-05-07,-999.0,-999.0,24.7,29.1,-999.0,-999.0,-999.0,-999.0
2019-06-05-08,-999.0,-999.0,24.7,28.7,-999.0,-999.0,-999.0,-999.0
2019-06-05-09,25.7,23.6,23.4,28.4,28.0,28.5,28.8,28.6
2019-06-05-10,-999.0,-999.0,22.6,28.6,-999.0,-999.0,-999.0,-999.0
2019-06-05-11,-999.0,-999.0,21.9,28.2,-999.0,-999.0,-999.0,-999.0
2019-06-05-12,23.7,21.5,21.8,27.8,23.6,24.1,27.5,27.3
2019-06-05-13,-999.0,-999.0,21.7,27.1,-999.0,-999.0,-999.0,-999.0
2019-06-05-14,-999.0,-999.0,21.5,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-05-15,20.1,20.5,20.8,26.6,22.6,24.1,26.7,27.1
2019-06-05-16,-999.0,-999.0,20.1,26.5,-999.0,-999.0,-999.0,-999.0
2019-06-05-17,-999.0,-999.0,19.4,26.2,-999.0,-999.0,-999.0,-999.0
2019-06-05-18,18.7,19.7,19.1,26.2,21.0,25.0,25.8,26.2
2019-06-05-19,-999.0,-999.0,18.8,26.3,-999.0,-999.0,-999.0,-999.0
2019-06-05-20,-999.0,-999.0,19.8,26.2,-999.0,-999.0,-999.0,-999.0
2019-06-05-21,19.0,19.2,21.4,26.2,20.5,25.7,26.0,25.9
2019-06-05-22,-999.0,-999.0,23.0,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-05-23,-999.0,-999.0,24.4,28.1,-999.0,-999.0,-999.0,-999.0
