,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-19-00,1.5,7.5,6.7,17.5,-1.1,8.7,10.6,13.5
2019-01-19-01,-999.0,-999.0,8.3,18.5,-999.0,-999.0,-999.0,-999.0
2019-01-19-02,-999.0,-999.0,10.5,19.7,-999.0,-999.0,-999.0,-999.0
2019-01-19-03,5.0,10.5,10.5,20.8,2.2,9.2,16.2,18.1
2019-01-19-04,-999.0,-999.0,10.6,22.4,-999.0,-999.0,-999.0,-999.0
2019-01-19-05,-999.0,-999.0,10.4,21.0,-999.0,-999.0,-999.0,-999.0
2019-01-19-06,8.1,11.0,10.3,21.3,3.9,9.1,19.5,20.2
2019-01-19-07,-999.0,-999.0,9.5,20.8,-999.0,-999.0,-999.0,-999.0
2019-01-19-08,-999.0,-999.0,7.3,20.6,-999.0,-999.0,-999.0,-999.0
2019-01-19-09,6.0,10.4,6.5,19.7,3.7,9.0,19.1,17.8
2019-01-19-10,-999.0,-999.0,5.9,19.2,-999.0,-999.0,-999.0,-999.0
2019-01-19-11,-999.0,-999.0,6.8,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-19-12,4.0,12.1,7.0,18.9,-0.9,8.6,15.9,15.2
2019-01-19-13,-999.0,-999.0,6.4,18.9,-999.0,-999.0,-999.0,-999.0
2019-01-19-14,-999.0,-999.0,5.4,18.6,-999.0,-999.0,-999.0,-999.0
2019-01-19-15,4.0,11.7,5.0,18.2,3.4,7.7,14.5,14.8
2019-01-19-16,-999.0,-999.0,3.9,17.7,-999.0,-999.0,-999.0,-999.0
2019-01-19-17,-999.0,-999.0,4.4,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-19-18,2.0,10.7,3.2,17.2,1.6,7.0,13.2,15.1
2019-01-19-19,-999.0,-999.0,3.0,18.2,-999.0,-999.0,-999.0,-999.0
2019-01-19-20,-999.0,-999.0,2.1,18.9,-999.0,-999.0,-999.0,-999.0
2019-01-19-21,-0.7,8.0,3.0,19.6,-0.2,5.7,12.7,15.2
2019-01-19-22,-999.0,-999.0,2.6,20.1,-999.0,-999.0,-999.0,-999.0
2019-01-19-23,-999.0,-999.0,3.7,20.3,-999.0,-999.0,-999.0,-999.0
