,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-02-00,20.7,20.6,22.4,27.8,23.4,20.5,22.1,25.9
2019-06-02-01,-999.0,-999.0,23.2,27.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-02,-999.0,-999.0,24.0,28.6,-999.0,-999.0,-999.0,-999.0
2019-06-02-03,26.2,22.6,24.0,29.1,26.9,23.5,23.6,28.2
2019-06-02-04,-999.0,-999.0,24.8,29.1,-999.0,-999.0,-999.0,-999.0
2019-06-02-05,-999.0,-999.0,24.5,28.3,-999.0,-999.0,-999.0,-999.0
2019-06-02-06,27.5,22.7,23.8,28.2,30.0,26.0,25.0,28.3
2019-06-02-07,-999.0,-999.0,23.7,28.3,-999.0,-999.0,-999.0,-999.0
2019-06-02-08,-999.0,-999.0,23.2,28.0,-999.0,-999.0,-999.0,-999.0
2019-06-02-09,25.2,21.2,23.1,27.6,30.4,25.0,22.5,28.1
2019-06-02-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-02-11,-999.0,-999.0,22.3,25.3,-999.0,-999.0,-999.0,-999.0
2019-06-02-12,21.0,19.2,22.0,25.8,23.3,21.7,21.6,25.3
2019-06-02-13,-999.0,-999.0,21.4,25.6,-999.0,-999.0,-999.0,-999.0
2019-06-02-14,-999.0,-999.0,21.0,25.6,-999.0,-999.0,-999.0,-999.0
2019-06-02-15,18.7,18.6,20.7,25.7,23.5,19.7,21.4,25.7
2019-06-02-16,-999.0,-999.0,20.6,25.8,-999.0,-999.0,-999.0,-999.0
2019-06-02-17,-999.0,-999.0,20.6,25.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-18,17.0,18.2,20.6,25.1,22.1,17.7,21.1,25.2
2019-06-02-19,-999.0,-999.0,19.6,25.0,-999.0,-999.0,-999.0,-999.0
2019-06-02-20,-999.0,-999.0,20.2,24.9,-999.0,-999.0,-999.0,-999.0
2019-06-02-21,16.0,18.1,20.4,25.4,19.2,18.1,21.1,24.9
2019-06-02-22,-999.0,-999.0,20.3,26.1,-999.0,-999.0,-999.0,-999.0
2019-06-02-23,-999.0,-999.0,21.8,26.9,-999.0,-999.0,-999.0,-999.0
