,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-05-00,-1.2,7.2,5.9,20.1,-5.1,8.0,12.0,14.6
2019-02-05-01,-999.0,-999.0,7.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-05-02,-999.0,-999.0,7.8,19.6,-999.0,-999.0,-999.0,-999.0
2019-02-05-03,6.0,12.0,7.9,20.1,0.3,10.1,15.4,15.7
2019-02-05-04,-999.0,-999.0,7.8,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-05-05,-999.0,-999.0,8.2,19.5,-999.0,-999.0,-999.0,-999.0
2019-02-05-06,10.1,12.7,8.0,20.0,-0.5,12.0,18.9,17.9
2019-02-05-07,-999.0,-999.0,8.1,20.2,-999.0,-999.0,-999.0,-999.0
2019-02-05-08,-999.0,-999.0,7.6,20.3,-999.0,-999.0,-999.0,-999.0
2019-02-05-09,7.6,11.5,7.6,20.3,-1.6,11.5,17.8,18.6
2019-02-05-10,-999.0,-999.0,6.9,19.8,-999.0,-999.0,-999.0,-999.0
2019-02-05-11,-999.0,-999.0,6.1,19.5,-999.0,-999.0,-999.0,-999.0
2019-02-05-12,3.7,11.2,5.5,19.8,-2.4,10.7,15.2,15.3
2019-02-05-13,-999.0,-999.0,6.1,20.9,-999.0,-999.0,-999.0,-999.0
2019-02-05-14,-999.0,-999.0,6.3,20.8,-999.0,-999.0,-999.0,-999.0
2019-02-05-15,2.0,10.0,6.5,20.9,-2.6,7.5,14.0,15.3
2019-02-05-16,-999.0,-999.0,6.6,20.9,-999.0,-999.0,-999.0,-999.0
2019-02-05-17,-999.0,-999.0,6.0,21.3,-999.0,-999.0,-999.0,-999.0
2019-02-05-18,0.5,10.5,6.1,20.6,-2.9,5.0,13.4,14.4
2019-02-05-19,-999.0,-999.0,6.1,21.0,-999.0,-999.0,-999.0,-999.0
2019-02-05-20,-999.0,-999.0,6.1,21.7,-999.0,-999.0,-999.0,-999.0
2019-02-05-21,0.5,11.1,6.3,21.5,-3.2,4.5,12.8,14.1
2019-02-05-22,-999.0,-999.0,5.9,21.6,-999.0,-999.0,-999.0,-999.0
2019-02-05-23,-999.0,-999.0,4.7,21.9,-999.0,-999.0,-999.0,-999.0
