,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-31-00,-1.7,6.2,4.3,21.6,-5.6,5.7,14.4,16.3
2019-01-31-01,-999.0,-999.0,5.1,22.4,-999.0,-999.0,-999.0,-999.0
2019-01-31-02,-999.0,-999.0,7.0,23.1,-999.0,-999.0,-999.0,-999.0
2019-01-31-03,-1.7,3.9,8.0,23.8,-3.0,4.7,18.7,22.7
2019-01-31-04,-999.0,-999.0,9.4,24.3,-999.0,-999.0,-999.0,-999.0
2019-01-31-05,-999.0,-999.0,9.9,24.5,-999.0,-999.0,-999.0,-999.0
2019-01-31-06,0.5,3.5,10.9,23.6,0.0,5.1,22.3,24.5
2019-01-31-07,-999.0,-999.0,10.0,24.0,-999.0,-999.0,-999.0,-999.0
2019-01-31-08,-999.0,-999.0,9.6,23.8,-999.0,-999.0,-999.0,-999.0
2019-01-31-09,-2.5,4.0,7.2,20.2,-0.7,4.0,20.7,24.6
2019-01-31-10,-999.0,-999.0,5.7,19.6,-999.0,-999.0,-999.0,-999.0
2019-01-31-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-31-12,-4.7,3.6,3.3,17.9,-4.0,3.5,14.8,20.9
2019-01-31-13,-999.0,-999.0,2.1,17.1,-999.0,-999.0,-999.0,-999.0
2019-01-31-14,-999.0,-999.0,1.7,16.8,-999.0,-999.0,-999.0,-999.0
2019-01-31-15,-6.2,3.5,1.9,16.4,-4.5,3.1,12.6,14.3
2019-01-31-16,-999.0,-999.0,2.8,16.2,-999.0,-999.0,-999.0,-999.0
2019-01-31-17,-999.0,-999.0,2.2,16.0,-999.0,-999.0,-999.0,-999.0
2019-01-31-18,-7.2,4.0,3.0,16.0,-8.9,2.0,10.9,13.4
2019-01-31-19,-999.0,-999.0,2.8,16.0,-999.0,-999.0,-999.0,-999.0
2019-01-31-20,-999.0,-999.0,2.3,15.9,-999.0,-999.0,-999.0,-999.0
2019-01-31-21,-7.2,3.9,2.2,16.0,-9.5,1.5,9.9,12.5
2019-01-31-22,-999.0,-999.0,1.8,16.0,-999.0,-999.0,-999.0,-999.0
2019-01-31-23,-999.0,-999.0,2.2,16.1,-999.0,-999.0,-999.0,-999.0
