,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-21-00,21.5,25.0,25.2,28.3,25.3,23.0,28.4,29.3
2019-06-21-01,-999.0,-999.0,25.9,28.7,-999.0,-999.0,-999.0,-999.0
2019-06-21-02,-999.0,-999.0,27.4,28.7,-999.0,-999.0,-999.0,-999.0
2019-06-21-03,23.5,24.3,27.0,28.7,27.1,24.5,32.7,33.1
2019-06-21-04,-999.0,-999.0,28.3,29.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-05,-999.0,-999.0,28.5,29.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-06,26.0,24.5,28.0,29.2,29.5,26.1,34.9,33.2
2019-06-21-07,-999.0,-999.0,26.3,28.7,-999.0,-999.0,-999.0,-999.0
2019-06-21-08,-999.0,-999.0,25.5,28.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-09,25.1,23.2,25.0,28.1,29.1,25.5,28.1,31.8
2019-06-21-10,-999.0,-999.0,24.2,27.8,-999.0,-999.0,-999.0,-999.0
2019-06-21-11,-999.0,-999.0,23.7,27.7,-999.0,-999.0,-999.0,-999.0
2019-06-21-12,22.2,22.0,23.7,27.7,27.6,23.1,27.9,28.2
2019-06-21-13,-999.0,-999.0,23.3,27.6,-999.0,-999.0,-999.0,-999.0
2019-06-21-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-21-15,20.0,20.8,22.5,27.4,25.5,22.0,27.9,27.5
2019-06-21-16,-999.0,-999.0,22.4,27.3,-999.0,-999.0,-999.0,-999.0
2019-06-21-17,-999.0,-999.0,22.0,27.1,-999.0,-999.0,-999.0,-999.0
2019-06-21-18,18.6,20.1,21.9,27.2,22.5,21.7,27.4,27.3
2019-06-21-19,-999.0,-999.0,21.8,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-20,-999.0,-999.0,22.1,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-21,17.7,20.2,22.4,27.1,21.0,21.7,27.1,26.7
2019-06-21-22,-999.0,-999.0,23.4,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-21-23,-999.0,-999.0,23.1,27.3,-999.0,-999.0,-999.0,-999.0
