,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-14-00,22.2,25.0,21.2,29.9,21.5,27.5,27.5,28.1
2019-09-14-01,-999.0,-999.0,20.6,30.6,-999.0,-999.0,-999.0,-999.0
2019-09-14-02,-999.0,-999.0,21.4,30.5,-999.0,-999.0,-999.0,-999.0
2019-09-14-03,24.0,25.2,22.4,30.8,26.6,29.1,31.5,30.7
2019-09-14-04,-999.0,-999.0,23.7,31.3,-999.0,-999.0,-999.0,-999.0
2019-09-14-05,-999.0,-999.0,23.9,31.1,-999.0,-999.0,-999.0,-999.0
2019-09-14-06,22.6,26.0,23.8,31.0,28.3,30.2,32.4,31.2
2019-09-14-07,-999.0,-999.0,24.2,30.9,-999.0,-999.0,-999.0,-999.0
2019-09-14-08,-999.0,-999.0,24.9,30.1,-999.0,-999.0,-999.0,-999.0
2019-09-14-09,23.0,25.6,23.1,29.5,26.7,28.2,29.9,29.5
2019-09-14-10,-999.0,-999.0,23.3,29.0,-999.0,-999.0,-999.0,-999.0
2019-09-14-11,-999.0,-999.0,23.8,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-14-12,22.2,24.2,23.8,29.0,23.9,26.5,27.7,28.3
2019-09-14-13,-999.0,-999.0,23.2,28.6,-999.0,-999.0,-999.0,-999.0
2019-09-14-14,-999.0,-999.0,22.8,28.5,-999.0,-999.0,-999.0,-999.0
2019-09-14-15,20.7,24.1,21.8,28.4,21.4,25.7,27.1,27.2
2019-09-14-16,-999.0,-999.0,21.3,28.2,-999.0,-999.0,-999.0,-999.0
2019-09-14-17,-999.0,-999.0,20.8,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-14-18,21.0,23.5,21.6,28.2,18.5,25.5,27.0,26.6
2019-09-14-19,-999.0,-999.0,21.0,27.8,-999.0,-999.0,-999.0,-999.0
2019-09-14-20,-999.0,-999.0,20.8,27.8,-999.0,-999.0,-999.0,-999.0
2019-09-14-21,20.0,22.9,20.8,27.6,16.7,25.5,26.1,26.6
2019-09-14-22,-999.0,-999.0,21.5,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-14-23,-999.0,-999.0,24.7,26.9,-999.0,-999.0,-999.0,-999.0
