,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-11-00,-0.2,6.2,7.8,19.2,-3.4,6.5,13.9,16.1
2019-01-11-01,-999.0,-999.0,9.1,19.8,-999.0,-999.0,-999.0,-999.0
2019-01-11-02,-999.0,-999.0,10.4,20.1,-999.0,-999.0,-999.0,-999.0
2019-01-11-03,4.7,7.6,11.3,21.0,3.6,7.5,15.6,17.8
2019-01-11-04,-999.0,-999.0,11.8,20.8,-999.0,-999.0,-999.0,-999.0
2019-01-11-05,-999.0,-999.0,11.4,21.3,-999.0,-999.0,-999.0,-999.0
2019-01-11-06,6.5,9.1,10.8,22.2,5.2,8.1,19.2,20.7
2019-01-11-07,-999.0,-999.0,9.8,21.4,-999.0,-999.0,-999.0,-999.0
2019-01-11-08,-999.0,-999.0,9.2,21.1,-999.0,-999.0,-999.0,-999.0
2019-01-11-09,4.2,9.2,8.4,20.8,3.0,8.1,18.0,19.9
2019-01-11-10,-999.0,-999.0,7.5,21.0,-999.0,-999.0,-999.0,-999.0
2019-01-11-11,-999.0,-999.0,6.3,21.2,-999.0,-999.0,-999.0,-999.0
2019-01-11-12,2.2,9.0,6.4,21.4,-0.7,8.1,15.5,16.9
2019-01-11-13,-999.0,-999.0,5.3,21.9,-999.0,-999.0,-999.0,-999.0
2019-01-11-14,-999.0,-999.0,4.6,22.0,-999.0,-999.0,-999.0,-999.0
2019-01-11-15,1.2,8.7,4.9,22.1,-3.3,7.1,14.9,16.1
2019-01-11-16,-999.0,-999.0,4.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-11-17,-999.0,-999.0,4.2,22.3,-999.0,-999.0,-999.0,-999.0
2019-01-11-18,1.5,8.6,4.5,22.2,-5.0,6.6,14.5,15.4
2019-01-11-19,-999.0,-999.0,4.8,22.1,-999.0,-999.0,-999.0,-999.0
2019-01-11-20,-999.0,-999.0,4.4,22.4,-999.0,-999.0,-999.0,-999.0
2019-01-11-21,1.5,8.7,4.4,22.3,-5.5,6.0,14.4,15.6
2019-01-11-22,-999.0,-999.0,4.1,22.7,-999.0,-999.0,-999.0,-999.0
2019-01-11-23,-999.0,-999.0,3.9,22.9,-999.0,-999.0,-999.0,-999.0
