,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-04-00,21.5,24.1,23.2,30.2,23.0,25.0,27.8,27.6
2019-09-04-01,-999.0,-999.0,23.9,30.3,-999.0,-999.0,-999.0,-999.0
2019-09-04-02,-999.0,-999.0,23.7,30.7,-999.0,-999.0,-999.0,-999.0
2019-09-04-03,22.0,25.7,24.3,30.9,27.9,25.1,29.5,29.2
2019-09-04-04,-999.0,-999.0,25.5,31.2,-999.0,-999.0,-999.0,-999.0
2019-09-04-05,-999.0,-999.0,25.6,31.0,-999.0,-999.0,-999.0,-999.0
2019-09-04-06,23.1,25.2,24.8,30.5,30.5,25.7,28.1,27.3
2019-09-04-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-04-08,-999.0,-999.0,24.1,29.6,-999.0,-999.0,-999.0,-999.0
2019-09-04-09,24.5,26.1,24.1,28.1,28.5,26.0,27.6,28.0
2019-09-04-10,-999.0,-999.0,24.0,28.5,-999.0,-999.0,-999.0,-999.0
2019-09-04-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-04-12,23.2,24.6,23.8,28.7,25.9,25.2,26.0,27.4
2019-09-04-13,-999.0,-999.0,23.7,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-04-14,-999.0,-999.0,23.7,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-04-15,23.1,23.8,23.9,28.8,23.2,25.1,25.6,26.6
2019-09-04-16,-999.0,-999.0,23.8,25.7,-999.0,-999.0,-999.0,-999.0
2019-09-04-17,-999.0,-999.0,23.6,27.0,-999.0,-999.0,-999.0,-999.0
2019-09-04-18,22.6,24.0,23.5,27.1,20.4,25.2,25.2,26.2
2019-09-04-19,-999.0,-999.0,23.3,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-04-20,-999.0,-999.0,23.4,26.8,-999.0,-999.0,-999.0,-999.0
2019-09-04-21,22.6,24.1,23.3,27.8,19.0,25.2,24.2,26.4
2019-09-04-22,-999.0,-999.0,23.6,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-04-23,-999.0,-999.0,23.8,25.5,-999.0,-999.0,-999.0,-999.0
