,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-17-00,13.6,20.0,16.3,26.5,9.6,19.7,22.2,22.8
2019-10-17-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-17-02,-999.0,-999.0,17.2,28.3,-999.0,-999.0,-999.0,-999.0
2019-10-17-03,18.1,20.4,17.9,29.4,11.7,20.0,25.4,25.8
2019-10-17-04,-999.0,-999.0,18.0,29.5,-999.0,-999.0,-999.0,-999.0
2019-10-17-05,-999.0,-999.0,17.1,30.8,-999.0,-999.0,-999.0,-999.0
2019-10-17-06,21.0,20.2,15.8,29.4,14.0,21.5,26.6,27.4
2019-10-17-07,-999.0,-999.0,16.0,29.1,-999.0,-999.0,-999.0,-999.0
2019-10-17-08,-999.0,-999.0,15.5,28.2,-999.0,-999.0,-999.0,-999.0
2019-10-17-09,18.5,20.0,15.7,27.4,12.1,21.2,23.3,24.0
2019-10-17-10,-999.0,-999.0,16.0,27.3,-999.0,-999.0,-999.0,-999.0
2019-10-17-11,-999.0,-999.0,16.1,25.8,-999.0,-999.0,-999.0,-999.0
2019-10-17-12,15.0,20.6,15.8,26.0,11.2,18.6,22.4,22.7
2019-10-17-13,-999.0,-999.0,15.9,25.3,-999.0,-999.0,-999.0,-999.0
2019-10-17-14,-999.0,-999.0,15.8,24.9,-999.0,-999.0,-999.0,-999.0
2019-10-17-15,13.2,20.4,15.9,25.1,11.0,18.5,22.0,22.1
2019-10-17-16,-999.0,-999.0,16.0,24.9,-999.0,-999.0,-999.0,-999.0
2019-10-17-17,-999.0,-999.0,15.9,25.0,-999.0,-999.0,-999.0,-999.0
2019-10-17-18,12.5,19.0,16.0,25.1,9.4,18.7,21.5,21.3
2019-10-17-19,-999.0,-999.0,16.1,24.7,-999.0,-999.0,-999.0,-999.0
2019-10-17-20,-999.0,-999.0,16.1,25.0,-999.0,-999.0,-999.0,-999.0
2019-10-17-21,12.5,18.2,15.3,24.8,7.5,18.5,20.6,21.0
2019-10-17-22,-999.0,-999.0,15.6,25.3,-999.0,-999.0,-999.0,-999.0
2019-10-17-23,-999.0,-999.0,15.9,25.8,-999.0,-999.0,-999.0,-999.0
