,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-22-00,18.6,20.2,23.3,26.6,20.0,20.7,24.3,25.3
2019-09-22-01,-999.0,-999.0,24.6,26.7,-999.0,-999.0,-999.0,-999.0
2019-09-22-02,-999.0,-999.0,25.5,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-03,19.6,20.2,27.2,27.6,24.2,21.7,28.3,29.6
2019-09-22-04,-999.0,-999.0,27.4,26.9,-999.0,-999.0,-999.0,-999.0
2019-09-22-05,-999.0,-999.0,26.5,26.9,-999.0,-999.0,-999.0,-999.0
2019-09-22-06,18.7,19.7,25.1,27.3,26.3,20.7,31.8,30.7
2019-09-22-07,-999.0,-999.0,25.0,27.0,-999.0,-999.0,-999.0,-999.0
2019-09-22-08,-999.0,-999.0,23.9,26.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-09,19.0,21.2,22.7,26.4,26.7,22.2,28.3,27.1
2019-09-22-10,-999.0,-999.0,22.4,26.1,-999.0,-999.0,-999.0,-999.0
2019-09-22-11,-999.0,-999.0,21.6,26.3,-999.0,-999.0,-999.0,-999.0
2019-09-22-12,18.7,20.2,21.2,26.0,22.3,21.5,26.4,25.5
2019-09-22-13,-999.0,-999.0,21.0,25.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-14,-999.0,-999.0,20.7,25.7,-999.0,-999.0,-999.0,-999.0
2019-09-22-15,18.2,20.6,20.5,25.5,19.0,22.0,25.4,25.4
2019-09-22-16,-999.0,-999.0,20.8,25.7,-999.0,-999.0,-999.0,-999.0
2019-09-22-17,-999.0,-999.0,20.8,25.8,-999.0,-999.0,-999.0,-999.0
2019-09-22-18,17.5,20.0,20.7,25.7,17.2,19.7,22.4,24.5
2019-09-22-19,-999.0,-999.0,20.6,25.4,-999.0,-999.0,-999.0,-999.0
2019-09-22-20,-999.0,-999.0,20.4,25.4,-999.0,-999.0,-999.0,-999.0
2019-09-22-21,17.2,20.1,21.0,25.4,16.8,18.7,21.3,23.4
2019-09-22-22,-999.0,-999.0,22.0,25.6,-999.0,-999.0,-999.0,-999.0
2019-09-22-23,-999.0,-999.0,24.3,26.2,-999.0,-999.0,-999.0,-999.0
