,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-12-00,21.7,24.2,26.9,30.5,19.4,27.1,28.8,29.1
2019-09-12-01,-999.0,-999.0,27.5,31.2,-999.0,-999.0,-999.0,-999.0
2019-09-12-02,-999.0,-999.0,27.2,31.6,-999.0,-999.0,-999.0,-999.0
2019-09-12-03,22.2,24.3,27.4,31.8,21.6,29.0,31.1,30.7
2019-09-12-04,-999.0,-999.0,26.7,32.2,-999.0,-999.0,-999.0,-999.0
2019-09-12-05,-999.0,-999.0,27.5,32.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-06,22.2,24.5,26.2,32.2,22.1,30.0,32.7,33.2
2019-09-12-07,-999.0,-999.0,25.5,31.5,-999.0,-999.0,-999.0,-999.0
2019-09-12-08,-999.0,-999.0,24.8,30.8,-999.0,-999.0,-999.0,-999.0
2019-09-12-09,20.6,23.8,24.3,30.3,21.7,27.7,30.8,31.5
2019-09-12-10,-999.0,-999.0,24.2,29.6,-999.0,-999.0,-999.0,-999.0
2019-09-12-11,-999.0,-999.0,23.2,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-12,19.0,23.6,22.9,29.1,20.8,25.6,28.0,29.1
2019-09-12-13,-999.0,-999.0,23.3,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-12-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-15,18.7,23.0,22.8,28.4,20.0,24.7,27.5,28.0
2019-09-12-16,-999.0,-999.0,23.1,28.3,-999.0,-999.0,-999.0,-999.0
2019-09-12-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-18,18.6,22.7,22.5,28.1,18.2,24.2,26.6,27.6
2019-09-12-19,-999.0,-999.0,22.7,27.9,-999.0,-999.0,-999.0,-999.0
2019-09-12-20,-999.0,-999.0,22.1,28.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-21,18.5,22.2,22.5,28.0,17.8,22.0,26.0,27.0
2019-09-12-22,-999.0,-999.0,21.9,28.0,-999.0,-999.0,-999.0,-999.0
2019-09-12-23,-999.0,-999.0,22.3,28.7,-999.0,-999.0,-999.0,-999.0
