,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-26-00,24.7,23.0,27.5,26.4,23.3,21.2,24.9,24.5
2019-05-26-01,-999.0,-999.0,29.3,26.8,-999.0,-999.0,-999.0,-999.0
2019-05-26-02,-999.0,-999.0,29.8,26.3,-999.0,-999.0,-999.0,-999.0
2019-05-26-03,29.5,23.9,30.3,26.8,19.3,22.1,26.1,26.3
2019-05-26-04,-999.0,-999.0,31.7,27.3,-999.0,-999.0,-999.0,-999.0
2019-05-26-05,-999.0,-999.0,31.9,27.4,-999.0,-999.0,-999.0,-999.0
2019-05-26-06,30.2,23.2,31.4,26.8,19.3,22.1,27.4,25.0
2019-05-26-07,-999.0,-999.0,31.3,26.8,-999.0,-999.0,-999.0,-999.0
2019-05-26-08,-999.0,-999.0,30.5,26.4,-999.0,-999.0,-999.0,-999.0
2019-05-26-09,27.1,24.7,27.4,25.4,22.5,23.0,26.9,23.1
2019-05-26-10,-999.0,-999.0,24.9,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-26-11,-999.0,-999.0,24.6,24.7,-999.0,-999.0,-999.0,-999.0
2019-05-26-12,23.2,24.2,23.3,24.8,21.3,23.5,23.7,23.3
2019-05-26-13,-999.0,-999.0,22.0,24.5,-999.0,-999.0,-999.0,-999.0
2019-05-26-14,-999.0,-999.0,21.4,24.4,-999.0,-999.0,-999.0,-999.0
2019-05-26-15,22.1,23.4,20.9,24.3,20.9,23.7,23.3,23.3
2019-05-26-16,-999.0,-999.0,20.7,24.1,-999.0,-999.0,-999.0,-999.0
2019-05-26-17,-999.0,-999.0,20.8,24.0,-999.0,-999.0,-999.0,-999.0
2019-05-26-18,22.0,23.2,20.5,24.0,19.9,23.7,23.3,23.7
2019-05-26-19,-999.0,-999.0,20.3,24.0,-999.0,-999.0,-999.0,-999.0
2019-05-26-20,-999.0,-999.0,20.3,23.9,-999.0,-999.0,-999.0,-999.0
2019-05-26-21,19.0,22.4,22.1,24.2,18.0,23.7,23.0,23.5
2019-05-26-22,-999.0,-999.0,24.6,24.5,-999.0,-999.0,-999.0,-999.0
2019-05-26-23,-999.0,-999.0,26.7,25.1,-999.0,-999.0,-999.0,-999.0
