,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-13-00,20.6,21.6,16.1,25.4,16.3,22.0,23.2,24.4
2019-05-13-01,-999.0,-999.0,17.1,26.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-02,-999.0,-999.0,19.0,26.4,-999.0,-999.0,-999.0,-999.0
2019-05-13-03,22.2,22.2,20.7,27.4,19.9,24.0,27.3,28.1
2019-05-13-04,-999.0,-999.0,20.7,27.6,-999.0,-999.0,-999.0,-999.0
2019-05-13-05,-999.0,-999.0,22.1,28.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-06,21.2,22.5,21.3,28.3,22.6,22.7,30.1,27.8
2019-05-13-07,-999.0,-999.0,21.7,27.9,-999.0,-999.0,-999.0,-999.0
2019-05-13-08,-999.0,-999.0,20.6,26.5,-999.0,-999.0,-999.0,-999.0
2019-05-13-09,20.0,19.5,19.8,25.8,23.3,19.7,27.9,25.0
2019-05-13-10,-999.0,-999.0,19.5,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-13-11,-999.0,-999.0,18.8,25.2,-999.0,-999.0,-999.0,-999.0
2019-05-13-12,16.0,19.1,18.5,25.1,20.0,18.1,24.4,23.2
2019-05-13-13,-999.0,-999.0,18.3,25.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-14,-999.0,-999.0,18.4,25.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-15,15.5,20.2,17.8,25.1,17.1,17.0,23.1,23.3
2019-05-13-16,-999.0,-999.0,17.8,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-17,-999.0,-999.0,17.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-05-13-18,14.0,19.5,17.4,25.2,14.7,16.5,22.4,22.6
2019-05-13-19,-999.0,-999.0,18.0,25.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-20,-999.0,-999.0,17.8,24.8,-999.0,-999.0,-999.0,-999.0
2019-05-13-21,13.0,18.7,18.3,23.9,10.7,16.6,22.2,22.5
2019-05-13-22,-999.0,-999.0,18.5,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-13-23,-999.0,-999.0,18.5,25.3,-999.0,-999.0,-999.0,-999.0
