,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-10-00,-7.5,2.1,3.3,17.1,-8.5,3.2,8.9,11.3
2019-02-10-01,-999.0,-999.0,4.6,17.7,-999.0,-999.0,-999.0,-999.0
2019-02-10-02,-999.0,-999.0,6.2,19.3,-999.0,-999.0,-999.0,-999.0
2019-02-10-03,-2.4,4.2,6.7,19.2,-4.4,3.7,10.0,13.5
2019-02-10-04,-999.0,-999.0,7.2,19.2,-999.0,-999.0,-999.0,-999.0
2019-02-10-05,-999.0,-999.0,7.0,19.5,-999.0,-999.0,-999.0,-999.0
2019-02-10-06,-2.0,3.6,6.8,19.4,-2.4,3.0,10.8,16.0
2019-02-10-07,-999.0,-999.0,6.1,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-10-08,-999.0,-999.0,5.5,18.9,-999.0,-999.0,-999.0,-999.0
2019-02-10-09,-3.0,3.8,5.2,18.8,-2.2,2.2,10.7,15.4
2019-02-10-10,-999.0,-999.0,4.6,18.5,-999.0,-999.0,-999.0,-999.0
2019-02-10-11,-999.0,-999.0,4.4,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-10-12,-3.5,3.5,3.9,18.6,-4.5,3.0,10.8,14.4
2019-02-10-13,-999.0,-999.0,3.6,18.5,-999.0,-999.0,-999.0,-999.0
2019-02-10-14,-999.0,-999.0,3.6,18.5,-999.0,-999.0,-999.0,-999.0
2019-02-10-15,-4.2,3.2,3.3,18.5,-7.0,2.1,10.5,13.1
2019-02-10-16,-999.0,-999.0,3.1,18.6,-999.0,-999.0,-999.0,-999.0
2019-02-10-17,-999.0,-999.0,2.8,18.6,-999.0,-999.0,-999.0,-999.0
2019-02-10-18,-5.7,3.7,2.6,18.6,-8.7,2.1,9.7,12.5
2019-02-10-19,-999.0,-999.0,2.5,18.3,-999.0,-999.0,-999.0,-999.0
2019-02-10-20,-999.0,-999.0,1.5,18.8,-999.0,-999.0,-999.0,-999.0
2019-02-10-21,-7.0,3.6,0.6,18.7,-8.4,1.5,9.7,12.2
2019-02-10-22,-999.0,-999.0,1.1,18.9,-999.0,-999.0,-999.0,-999.0
2019-02-10-23,-999.0,-999.0,1.7,18.7,-999.0,-999.0,-999.0,-999.0
