,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-07-18-00,170,20,210,30,60,50,60,10,250,270,30,130,60,270,30,360,30,10,150,90,160,190,330,180
2019-07-18-01,320,10,270,10,110,50,70,50,270,300,10,90,90,-999,150,30,-999,350,170,170,160,170,350,190
2019-07-18-02,340,20,310,10,20,40,230,10,90,70,80,110,100,30,200,80,360,300,210,140,110,160,300,180
2019-07-18-03,330,10,330,350,250,30,220,20,350,60,340,90,170,50,240,180,20,240,220,170,130,190,210,170
2019-07-18-04,360,350,300,350,330,40,30,360,40,70,350,140,180,70,240,230,260,190,210,180,220,180,210,170
2019-07-18-05,360,360,320,320,320,30,340,360,40,30,340,170,180,80,270,320,-999,-999,190,170,190,210,230,170
2019-07-18-06,360,360,300,350,310,30,360,360,330,60,360,190,180,60,240,230,270,210,180,160,200,180,240,170
2019-07-18-07,360,340,340,340,300,360,340,360,350,50,350,350,180,80,250,230,240,230,140,170,200,160,250,160
2019-07-18-08,360,340,330,330,320,10,300,330,320,140,340,20,180,70,230,240,260,230,170,140,200,170,250,170
2019-07-18-09,350,340,340,320,310,10,260,360,330,80,340,300,350,280,290,230,250,200,160,100,190,150,250,170
2019-07-18-10,360,340,330,320,310,340,290,360,300,350,340,130,20,280,250,250,270,210,120,110,200,160,200,160
2019-07-18-11,350,330,330,290,280,350,250,360,360,240,360,130,10,250,270,240,280,210,100,100,190,160,160,180
2019-07-18-12,360,330,340,240,280,330,220,30,220,300,50,-999,20,100,330,260,260,200,130,100,190,150,320,170
2019-07-18-13,350,320,330,250,270,280,210,360,10,240,40,-999,360,320,290,220,240,210,10,360,200,-999,190,170
2019-07-18-14,340,320,340,230,270,290,220,190,210,250,90,150,330,330,340,100,250,200,40,20,200,50,300,180
2019-07-18-15,350,290,320,220,260,280,210,330,340,180,160,-999,230,160,90,20,250,200,30,-999,190,50,180,180
2019-07-18-16,340,320,320,220,250,260,190,310,320,190,40,350,220,140,90,20,270,220,120,60,190,50,270,180
2019-07-18-17,350,320,280,210,260,270,250,-999,260,170,120,-999,200,30,350,30,260,210,30,40,200,70,330,180
2019-07-18-18,350,310,320,220,250,210,220,160,220,250,60,-999,180,70,80,30,240,210,360,340,210,70,310,170
2019-07-18-19,350,320,330,220,260,180,220,90,270,210,60,-999,270,360,70,60,240,150,10,360,210,40,320,170
2019-07-18-20,340,-999,330,240,260,160,200,110,250,280,20,140,130,150,70,360,250,210,30,350,230,80,300,170
2019-07-18-21,360,60,350,230,210,120,210,120,60,260,60,140,60,350,80,-999,270,210,340,350,-999,30,330,260
2019-07-18-22,360,140,-999,230,180,110,200,80,270,260,-999,110,290,340,70,-999,280,190,300,290,360,320,320,290
2019-07-18-23,360,160,-999,220,170,160,210,80,270,60,320,-999,250,320,60,250,260,-999,290,280,30,320,350,260
