,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-03-10-00,350,20,360,10,20,30,40,340,180,270,130,20,320,120,270,-999,220,30,290,300,350,360,30,310
2019-03-10-01,350,360,250,10,280,40,330,30,350,60,350,40,270,290,250,260,220,20,170,-999,40,350,40,280
2019-03-10-02,350,20,230,360,280,40,350,20,360,40,340,350,260,250,260,300,220,70,30,350,40,350,40,330
2019-03-10-03,340,20,360,10,180,40,350,20,330,80,350,350,290,170,230,320,220,350,330,310,60,300,30,270
2019-03-10-04,350,10,340,20,160,40,10,10,10,60,340,300,70,260,-999,340,230,30,330,340,60,320,40,280
2019-03-10-05,360,10,-999,360,160,60,30,90,350,60,360,350,70,280,30,350,230,320,330,320,50,320,40,300
2019-03-10-06,350,360,320,360,-999,60,250,40,350,60,30,10,70,280,260,360,250,330,340,320,50,340,40,320
2019-03-10-07,350,20,260,350,-999,50,280,70,310,70,320,100,70,350,290,360,240,20,350,340,50,330,40,320
2019-03-10-08,340,30,350,10,160,50,30,40,290,70,350,330,50,120,270,100,250,10,10,360,50,350,30,320
2019-03-10-09,280,10,270,20,160,60,220,80,310,80,360,350,60,180,310,320,240,20,40,10,40,20,30,360
2019-03-10-10,340,60,190,20,150,80,150,80,360,80,30,350,30,-999,300,10,190,10,200,180,30,40,30,300
2019-03-10-11,350,100,200,10,60,60,60,10,60,40,360,310,60,270,270,340,210,20,290,230,30,320,30,330
2019-03-10-12,200,20,350,20,140,80,90,40,50,40,10,320,50,250,260,360,230,10,330,320,30,20,40,350
2019-03-10-13,320,140,180,20,130,90,60,80,60,20,350,310,60,200,260,350,260,30,350,360,20,20,360,330
2019-03-10-14,210,150,60,40,120,90,50,80,60,350,10,-999,60,240,240,70,-999,20,50,30,20,40,340,20
2019-03-10-15,-999,100,60,60,140,80,50,80,60,310,20,260,50,10,250,280,-999,20,340,340,30,20,30,100
2019-03-10-16,40,310,40,90,140,60,60,70,270,280,340,140,350,80,190,10,-999,360,350,350,30,330,10,80
2019-03-10-17,70,120,30,50,130,60,60,40,270,290,360,10,300,350,250,360,-999,360,330,340,30,10,20,260
2019-03-10-18,-999,50,50,20,140,70,60,70,240,280,10,-999,330,280,240,330,-999,360,360,350,330,20,20,270
2019-03-10-19,90,-999,30,20,150,50,60,20,270,280,350,230,320,-999,250,20,-999,10,10,360,320,20,360,50
2019-03-10-20,70,80,40,20,80,60,60,40,300,310,10,360,320,360,250,360,-999,10,340,340,320,350,20,280
2019-03-10-21,90,100,30,30,110,50,70,10,220,280,360,-999,320,70,280,330,-999,10,360,360,360,10,330,40
2019-03-10-22,100,120,30,30,110,60,50,40,-999,270,360,360,280,100,290,280,-999,20,270,330,340,30,20,260
2019-03-10-23,100,80,30,20,100,60,60,50,340,270,360,40,290,260,270,310,-999,10,320,320,340,20,330,340
