,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-10-18-00,290,160,250,30,130,60,80,60,260,280,360,60,240,-999,20,10,300,10,350,340,330,340,20,40
2019-10-18-01,270,70,270,30,70,60,70,50,320,320,350,40,260,170,30,320,280,20,20,340,340,270,20,30
2019-10-18-02,350,40,220,30,90,60,50,40,20,310,340,340,330,300,10,350,230,20,360,320,50,280,30,40
2019-10-18-03,330,60,210,10,90,50,60,30,320,280,350,350,340,280,30,330,160,20,70,350,50,280,40,40
2019-10-18-04,340,40,260,10,70,40,60,30,-999,290,340,330,40,340,330,340,170,30,300,270,50,290,40,40
2019-10-18-05,340,20,220,10,90,40,70,20,120,50,350,340,50,290,340,330,170,10,320,260,50,290,30,40
2019-10-18-06,340,20,240,360,90,40,60,10,20,80,350,350,40,300,-999,280,170,10,30,230,60,290,40,30
2019-10-18-07,350,20,300,360,70,40,50,10,30,90,350,340,40,330,100,330,170,360,340,280,60,290,40,40
2019-10-18-08,350,30,280,360,60,40,40,20,50,90,350,350,40,280,90,360,190,360,340,320,50,290,40,40
2019-10-18-09,350,30,290,10,80,40,40,10,40,60,350,350,40,280,110,350,210,360,350,330,50,300,30,40
2019-10-18-10,340,50,270,10,60,50,70,20,40,40,350,360,50,220,60,360,270,360,350,330,40,300,30,50
2019-10-18-11,330,350,220,10,80,50,70,30,40,10,350,10,30,180,340,360,280,10,360,330,40,320,10,50
2019-10-18-12,330,-999,300,10,80,60,70,40,280,270,360,10,260,190,300,360,260,10,10,340,350,340,10,60
2019-10-18-13,310,-999,230,10,150,60,60,30,270,280,360,10,260,190,300,360,280,360,10,340,360,340,20,50
2019-10-18-14,-999,80,240,10,150,60,60,40,290,320,360,360,280,190,40,10,290,360,10,330,330,320,360,20
2019-10-18-15,-999,100,220,10,150,60,50,30,280,310,360,10,240,190,110,360,280,360,10,340,10,310,360,40
2019-10-18-16,330,80,330,360,200,60,50,10,260,290,360,10,240,190,110,290,280,350,360,340,330,350,350,30
2019-10-18-17,340,70,320,10,210,50,50,20,300,290,360,360,260,210,360,-999,280,10,340,310,320,320,300,10
2019-10-18-18,340,20,300,10,160,50,50,30,270,340,360,50,240,310,50,-999,270,10,10,330,340,320,260,40
2019-10-18-19,350,20,30,10,170,40,60,20,350,320,350,20,240,40,120,70,270,10,30,350,340,340,-999,110
2019-10-18-20,350,30,40,10,170,50,260,20,340,330,360,10,260,30,100,330,260,10,360,350,330,320,300,30
2019-10-18-21,320,40,40,10,150,40,50,40,220,280,360,360,260,60,140,10,250,20,10,350,350,-999,290,10
2019-10-18-22,350,30,40,10,110,40,50,30,240,270,360,10,260,360,180,20,270,20,20,350,340,260,300,20
2019-10-18-23,350,40,20,10,130,40,60,40,240,270,360,360,250,350,160,-999,250,20,10,350,340,220,290,30
