,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-09-11-00,180,140,90,130,80,40,70,-999,90,70,130,180,220,340,10,130,80,40,90,60,340,90,20,-999
2019-09-11-01,170,160,140,90,100,10,60,340,140,90,120,100,140,-999,350,-999,80,40,340,290,360,310,30,20
2019-09-11-02,180,150,90,110,110,340,60,360,110,150,180,240,80,330,330,240,80,40,280,220,70,270,40,10
2019-09-11-03,180,140,150,80,140,320,60,320,140,110,310,210,80,340,330,250,90,30,40,210,70,280,40,10
2019-09-11-04,170,140,70,50,160,300,340,300,120,120,310,210,80,330,280,290,90,50,220,220,70,260,50,30
2019-09-11-05,160,100,50,50,150,30,50,300,130,110,340,240,80,330,360,260,80,30,250,220,70,270,50,30
2019-09-11-06,160,110,70,40,140,40,70,290,130,120,340,350,70,330,330,300,90,40,250,230,60,270,40,20
2019-09-11-07,140,120,60,50,100,40,60,250,130,120,330,330,80,320,30,340,70,40,270,200,50,260,40,20
2019-09-11-08,150,130,70,50,80,60,60,200,120,110,330,320,50,330,30,300,60,20,260,240,60,270,30,10
2019-09-11-09,160,130,60,50,90,70,70,180,120,140,320,350,30,260,30,310,70,20,250,260,50,280,30,10
2019-09-11-10,180,140,40,60,100,70,60,200,150,110,330,360,40,230,100,340,60,30,310,270,60,270,30,10
2019-09-11-11,170,140,40,60,80,60,60,60,120,230,320,240,20,220,130,340,60,20,310,300,50,270,30,20
2019-09-11-12,180,160,40,60,90,60,60,80,140,240,20,80,10,190,50,340,60,20,310,350,50,290,40,20
2019-09-11-13,190,150,70,60,90,50,60,80,350,260,140,120,30,180,60,-999,80,20,230,210,40,280,30,40
2019-09-11-14,190,150,60,60,90,50,60,90,30,260,140,120,360,210,270,-999,80,20,280,-999,360,280,30,30
2019-09-11-15,190,150,60,50,90,60,60,120,310,250,150,140,290,310,300,-999,80,30,300,180,340,320,360,30
2019-09-11-16,180,150,70,60,110,60,60,140,10,260,130,170,270,-999,50,190,70,20,300,200,10,320,300,20
2019-09-11-17,190,-999,60,70,80,50,60,-999,290,260,130,110,290,230,110,210,50,20,150,140,330,290,300,360
2019-09-11-18,190,150,70,60,80,60,60,110,260,230,130,-999,280,340,160,210,60,10,160,110,350,30,360,360
2019-09-11-19,180,60,50,40,60,50,70,-999,250,280,140,-999,250,-999,180,200,70,10,150,130,340,80,300,20
2019-09-11-20,180,100,50,60,80,60,70,60,300,240,130,-999,250,-999,220,180,60,10,140,120,340,60,290,360
2019-09-11-21,200,140,40,60,140,60,70,130,270,240,120,-999,250,40,250,130,60,10,130,100,340,80,300,10
2019-09-11-22,190,160,70,-999,80,50,70,80,250,260,110,-999,240,140,270,-999,60,20,150,100,340,40,310,20
2019-09-11-23,190,120,80,60,80,50,60,70,270,260,30,120,240,360,280,60,70,30,130,130,330,60,340,20
