,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-05-16-00,160,260,280,50,120,230,60,130,340,20,200,200,180,300,330,190,170,180,190,170,200,160,150,160
2021-05-16-01,180,300,230,50,120,230,230,280,80,30,220,210,150,340,20,210,180,200,180,180,200,170,170,170
2021-05-16-02,180,320,220,20,10,240,240,270,80,170,230,200,190,340,320,200,200,200,220,180,210,170,160,180
2021-05-16-03,340,310,230,40,300,250,250,280,50,120,250,180,170,330,290,230,200,200,230,190,200,180,170,170
2021-05-16-04,340,310,230,50,330,260,320,280,50,170,270,210,180,290,240,230,210,200,230,190,190,190,190,170
2021-05-16-05,360,320,220,40,50,250,280,280,30,170,270,240,180,330,330,240,250,190,240,210,190,190,190,180
2021-05-16-06,300,290,270,40,340,240,280,270,40,160,270,260,190,340,320,260,240,200,240,200,200,200,180,160
2021-05-16-07,350,300,250,20,290,230,250,270,40,150,260,250,180,300,300,260,230,200,240,200,200,200,180,170
2021-05-16-08,360,310,270,20,300,220,260,280,40,170,250,240,160,290,160,260,230,220,260,240,200,200,180,200
2021-05-16-09,20,310,240,20,190,230,290,290,40,170,260,240,150,280,300,260,220,50,250,230,180,240,190,220
2021-05-16-10,30,320,320,350,90,230,260,280,30,130,230,230,180,270,40,260,230,240,210,190,200,220,200,240
2021-05-16-11,150,320,310,330,90,220,220,290,30,180,230,230,150,230,150,240,230,240,230,170,180,230,30,270
2021-05-16-12,130,160,350,20,80,220,60,180,40,220,200,220,200,220,170,240,230,270,150,180,170,220,30,290
2021-05-16-13,140,150,350,250,130,210,50,170,40,180,190,210,210,270,170,190,230,240,150,180,180,220,240,230
2021-05-16-14,150,160,50,200,120,210,-999,170,20,210,180,200,150,210,220,200,240,210,170,160,170,210,280,220
2021-05-16-15,160,140,50,160,140,40,210,110,360,200,200,180,90,280,200,180,250,210,160,160,180,200,290,100
2021-05-16-16,160,160,60,230,130,180,230,100,300,340,210,210,220,200,200,190,250,230,170,160,200,180,260,140
2021-05-16-17,160,140,60,200,170,190,230,130,290,210,210,210,250,190,210,200,260,220,160,150,10,180,310,160
2021-05-16-18,140,140,10,260,190,180,210,100,310,-999,200,220,210,210,180,200,240,240,160,160,210,170,290,160
2021-05-16-19,140,-999,350,230,170,200,220,130,260,240,200,190,220,270,190,200,230,170,180,150,230,170,300,160
2021-05-16-20,20,130,320,180,200,220,200,110,280,-999,210,200,180,270,190,240,240,240,170,150,270,170,300,150
2021-05-16-21,130,110,320,170,140,220,190,80,-999,170,210,200,230,190,180,210,240,230,160,130,290,160,300,150
2021-05-16-22,90,90,320,250,210,240,200,-999,-999,240,190,220,240,200,140,220,270,230,160,140,300,170,310,150
2021-05-16-23,70,330,300,10,150,240,230,270,80,50,180,220,200,140,220,210,250,30,170,150,280,170,270,140
