,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-05-06-00,190,330,140,20,100,40,-999,110,360,260,40,340,230,340,260,290,260,30,30,10,340,290,40,50
2021-05-06-01,190,270,190,30,80,40,60,40,60,110,10,10,190,310,220,350,270,60,340,340,70,270,50,80
2021-05-06-02,190,270,210,40,90,40,10,80,60,90,20,210,140,340,260,280,240,60,320,340,90,290,50,60
2021-05-06-03,170,290,230,30,40,30,50,360,80,90,10,220,130,300,340,330,260,80,290,280,100,300,60,80
2021-05-06-04,180,360,210,360,110,40,60,360,70,90,20,240,120,300,260,360,200,110,270,300,100,300,120,80
2021-05-06-05,180,350,240,10,100,30,20,10,90,90,10,290,110,280,320,340,260,120,300,290,110,300,120,320
2021-05-06-06,190,340,220,40,90,30,320,340,70,90,10,340,100,310,310,360,260,160,300,280,120,310,120,320
2021-05-06-07,180,10,230,10,60,30,360,320,70,70,10,300,80,310,300,320,240,140,300,290,110,310,110,310
2021-05-06-08,190,10,230,10,320,40,40,300,100,90,20,320,90,310,330,330,270,140,300,280,130,310,120,330
2021-05-06-09,200,20,250,30,320,40,50,360,80,100,20,330,90,290,170,320,270,160,320,300,100,300,40,340
2021-05-06-10,60,350,280,40,80,40,50,360,60,80,20,340,70,230,190,330,260,-999,330,310,90,310,70,330
2021-05-06-11,80,-999,340,60,100,60,30,350,100,70,50,50,30,230,170,340,240,340,330,330,40,310,110,320
2021-05-06-12,90,-999,340,140,100,80,70,60,100,90,40,220,20,170,160,360,230,330,350,350,20,320,120,20
2021-05-06-13,80,130,30,170,120,80,310,80,100,160,80,250,360,90,190,360,250,340,340,350,10,320,50,80
2021-05-06-14,170,140,40,200,120,150,-999,80,160,200,-999,180,360,170,180,10,230,340,340,350,20,320,340,70
2021-05-06-15,220,140,40,200,110,160,-999,90,160,230,170,170,10,-999,240,70,230,340,350,360,340,360,30,90
2021-05-06-16,170,140,50,160,140,130,230,90,90,220,-999,90,250,360,180,20,230,340,10,10,330,340,300,90
2021-05-06-17,180,140,50,210,190,150,220,110,110,230,220,140,250,250,190,30,230,350,360,30,360,280,310,100
2021-05-06-18,10,140,70,210,170,180,200,110,10,250,270,160,230,190,190,-999,260,-999,340,40,320,340,310,160
2021-05-06-19,130,150,70,180,160,220,210,120,320,240,170,-999,260,180,240,80,250,340,110,60,320,-999,280,120
2021-05-06-20,200,140,40,200,160,210,210,100,280,290,180,-999,240,180,200,20,260,280,30,20,320,140,300,100
2021-05-06-21,130,140,360,210,170,220,210,90,280,270,190,150,240,180,240,60,260,330,360,170,310,310,260,80
2021-05-06-22,160,180,360,200,160,210,200,110,280,230,220,140,240,190,180,20,250,350,140,130,310,340,160,80
2021-05-06-23,170,170,250,210,190,210,230,120,290,220,190,180,230,280,230,280,270,-999,150,100,320,40,210,50
