,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-06-16-00,100,240,300,210,240,230,220,280,80,90,200,200,190,260,330,220,230,-999,40,320,70,290,200,270
2021-06-16-01,50,280,280,230,240,230,220,280,80,110,180,200,100,250,150,150,240,80,40,290,100,280,210,270
2021-06-16-02,130,270,260,230,270,230,220,260,40,80,160,100,90,280,190,100,260,120,50,260,90,290,180,260
2021-06-16-03,100,260,270,210,270,230,220,220,80,30,180,180,80,180,160,90,230,160,110,300,80,310,200,280
2021-06-16-04,60,250,250,230,260,230,230,210,100,90,190,160,50,200,320,90,260,140,130,70,80,80,190,270
2021-06-16-05,30,260,280,220,260,230,230,230,80,90,190,180,80,290,220,140,210,100,160,280,80,60,180,270
2021-06-16-06,60,260,240,220,260,230,230,230,90,90,190,200,60,130,260,140,250,80,260,250,70,60,180,300
2021-06-16-07,100,270,270,240,250,230,230,230,70,90,220,180,70,310,260,150,250,50,270,260,60,60,170,310
2021-06-16-08,150,270,270,220,250,230,230,270,100,80,210,200,80,250,220,140,270,40,270,260,60,100,140,300
2021-06-16-09,140,250,250,220,270,230,220,220,90,150,190,190,90,220,240,160,270,40,240,230,70,70,110,290
2021-06-16-10,140,260,290,220,270,230,220,220,100,130,190,170,30,150,220,200,290,30,130,110,60,50,80,290
2021-06-16-11,130,250,320,210,280,230,230,240,90,160,190,160,360,80,220,200,270,30,150,120,210,60,10,280
2021-06-16-12,170,220,340,210,260,240,220,220,320,230,180,170,10,40,220,220,280,310,140,120,240,30,130,280
2021-06-16-13,80,240,320,210,280,240,220,230,300,250,190,170,330,360,240,190,260,260,160,110,200,200,100,300
2021-06-16-14,130,310,330,210,260,230,200,270,290,240,190,190,250,110,270,180,260,340,160,140,270,20,240,280
2021-06-16-15,130,240,330,210,240,240,190,270,280,230,190,190,250,200,280,170,260,310,160,140,310,60,80,280
2021-06-16-16,20,250,310,210,240,240,210,280,280,260,180,140,260,180,280,160,260,330,150,150,320,60,100,280
2021-06-16-17,80,260,320,210,230,240,200,280,270,240,190,180,240,340,260,170,270,330,150,140,320,50,130,280
2021-06-16-18,60,250,310,210,240,230,220,270,270,240,190,150,240,260,190,140,270,340,140,120,310,80,150,280
2021-06-16-19,90,160,320,210,270,230,230,280,260,230,190,160,230,350,250,150,270,330,130,110,300,60,140,280
2021-06-16-20,80,240,300,220,240,230,210,280,290,250,180,180,250,340,230,140,280,330,140,120,320,50,170,300
2021-06-16-21,140,210,290,210,220,230,220,280,280,250,190,160,250,60,190,140,270,340,180,110,320,70,180,310
2021-06-16-22,110,240,300,210,160,230,200,280,280,240,190,180,240,70,210,170,260,340,140,90,310,40,170,280
2021-06-16-23,60,260,300,190,220,230,210,270,320,280,180,170,240,340,260,180,300,90,120,120,320,60,120,280
