,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-07-06-00,190,140,210,150,120,210,200,190,120,180,230,210,220,230,140,250,120,220,250,240,10,110,50,270
2021-07-06-01,190,150,200,170,120,240,220,230,150,170,240,200,220,270,240,210,130,190,180,160,350,270,130,270
2021-07-06-02,190,320,200,160,150,230,170,280,140,170,210,200,190,260,170,220,160,210,210,180,10,300,120,280
2021-07-06-03,190,320,210,190,100,230,260,270,150,160,260,210,180,320,160,230,150,200,190,170,140,270,60,160
2021-07-06-04,150,320,220,150,300,230,290,270,150,170,260,230,180,280,50,230,170,190,240,200,160,190,130,130
2021-07-06-05,330,320,10,180,340,240,250,280,130,170,260,230,180,280,170,230,170,230,220,180,190,190,130,100
2021-07-06-06,360,300,280,360,300,240,230,280,130,170,260,260,190,290,270,240,160,180,220,200,200,190,120,100
2021-07-06-07,10,280,320,40,280,240,240,270,150,200,270,240,190,330,290,250,120,190,230,190,210,180,160,100
2021-07-06-08,140,260,320,190,250,230,230,290,360,180,270,250,190,140,160,250,120,210,220,190,190,180,160,100
2021-07-06-09,20,330,330,70,250,230,230,270,10,170,260,260,190,40,20,250,100,250,220,190,200,180,160,100
2021-07-06-10,120,360,350,50,70,230,220,200,30,150,250,240,190,360,350,240,110,230,210,180,240,160,150,100
2021-07-06-11,90,160,360,120,70,220,-999,180,20,150,260,110,200,310,290,240,130,240,200,180,210,160,310,100
2021-07-06-12,70,170,20,140,80,220,240,200,20,180,240,100,200,360,190,240,130,240,160,180,250,170,280,100
2021-07-06-13,100,160,30,120,120,200,210,200,20,160,240,70,190,100,200,240,130,230,190,170,240,160,250,100
2021-07-06-14,180,160,60,150,100,210,210,180,360,130,230,120,240,100,210,280,130,270,170,170,340,150,260,110
2021-07-06-15,240,160,10,180,130,200,240,180,20,100,180,130,220,20,190,310,140,340,180,160,360,160,240,100
2021-07-06-16,190,160,20,200,140,160,-999,200,350,130,170,130,200,360,260,190,140,300,140,130,270,150,320,130
2021-07-06-17,220,150,20,170,120,200,70,170,20,350,180,100,220,30,220,150,140,270,140,110,340,150,260,100
2021-07-06-18,180,170,20,190,160,220,200,170,320,160,170,150,230,20,310,280,150,260,160,120,320,150,280,100
2021-07-06-19,210,160,20,200,120,190,210,170,290,140,190,180,220,330,150,60,160,210,170,170,320,150,290,100
2021-07-06-20,140,-999,30,170,150,200,200,180,310,240,180,90,220,70,310,260,150,240,190,170,310,150,290,90
2021-07-06-21,270,80,360,200,140,190,210,120,340,300,170,-999,220,70,220,210,140,240,190,180,310,150,300,100
2021-07-06-22,60,60,330,160,170,150,200,-999,250,-999,190,100,220,80,130,70,140,200,110,160,320,150,300,100
2021-07-06-23,250,350,360,180,210,220,220,180,70,80,160,90,200,60,260,170,120,90,170,160,310,160,340,100
