,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-20-00,1.6,4.0,4.6,6.2,1.0,2.0,6.0,5.0
2019-11-20-01,-999.0,-999.0,5.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-20-02,-999.0,-999.0,4.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-20-03,2.4,3.1,5.1,8.2,3.0,3.0,3.0,5.0
2019-11-20-04,-999.0,-999.0,5.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-20-05,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-06,2.6,3.0,4.1,5.7,1.0,3.0,5.0,5.0
2019-11-20-07,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-08,-999.0,-999.0,4.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-09,2.6,1.5,4.6,6.7,1.0,2.0,6.0,5.0
2019-11-20-10,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-11,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-20-12,1.1,2.0,3.1,5.1,1.0,1.0,4.0,8.0
2019-11-20-13,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-14,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-20-15,0.7,1.5,3.6,5.7,1.0,2.0,2.0,6.0
2019-11-20-16,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-20-17,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-20-18,1.0,2.0,3.6,8.8,1.0,1.0,1.0,3.0
2019-11-20-19,-999.0,-999.0,2.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-20-20,-999.0,-999.0,2.6,10.3,-999.0,-999.0,-999.0,-999.0
2019-11-20-21,1.9,2.1,3.6,9.3,2.0,2.0,2.0,4.0
2019-11-20-22,-999.0,-999.0,3.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-11-20-23,-999.0,-999.0,2.1,9.3,-999.0,-999.0,-999.0,-999.0
