,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-28-00,2.5,2.5,6.2,5.1,2.0,5.0,2.0,1.0
2019-05-28-01,-999.0,-999.0,7.2,6.7,-999.0,-999.0,-999.0,-999.0
2019-05-28-02,-999.0,-999.0,8.2,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-28-03,2.9,3.1,6.7,5.1,4.0,5.0,1.0,2.0
2019-05-28-04,-999.0,-999.0,8.2,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-28-05,-999.0,-999.0,5.7,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-28-06,3.4,3.5,5.7,5.7,4.0,3.0,1.0,5.0
2019-05-28-07,-999.0,-999.0,6.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-28-08,-999.0,-999.0,5.7,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-28-09,2.9,2.6,6.2,5.1,4.0,3.0,3.0,3.0
2019-05-28-10,-999.0,-999.0,5.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-28-11,-999.0,-999.0,6.2,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-28-12,3.4,2.0,6.7,3.6,4.0,2.0,2.0,3.0
2019-05-28-13,-999.0,-999.0,6.7,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-28-14,-999.0,-999.0,7.2,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-28-15,1.1,2.1,6.2,1.0,2.0,0.0,2.0,4.0
2019-05-28-16,-999.0,-999.0,6.7,1.5,-999.0,-999.0,-999.0,-999.0
2019-05-28-17,-999.0,-999.0,5.7,3.1,-999.0,-999.0,-999.0,-999.0
2019-05-28-18,0.2,1.5,5.7,2.6,1.0,0.0,2.0,4.0
2019-05-28-19,-999.0,-999.0,5.7,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-28-20,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-28-21,0.8,2.6,2.1,3.1,2.0,1.0,2.0,3.0
2019-05-28-22,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-28-23,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
