,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-03-00,0.6,1.5,3.1,5.1,1.0,3.0,-999.0,2.0
2019-03-03-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-03-03,2.1,4.1,2.6,10.3,1.0,2.0,1.0,3.0
2019-03-03-04,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-03-05,-999.0,-999.0,3.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-03-06,2.9,2.0,3.1,8.8,4.0,3.0,1.0,1.0
2019-03-03-07,-999.0,-999.0,3.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-03-08,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-03-09,2.4,1.0,2.6,6.2,3.0,4.0,2.0,1.0
2019-03-03-10,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-03-11,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-03-12,2.2,6.0,2.6,5.7,1.0,3.0,3.0,3.0
2019-03-03-13,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-03-14,-999.0,-999.0,3.6,1.5,-999.0,-999.0,-999.0,-999.0
2019-03-03-15,1.7,3.6,3.6,1.0,1.0,2.0,2.0,2.0
2019-03-03-16,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-03-17,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-03-18,1.2,5.0,3.1,6.2,1.0,2.0,1.0,1.0
2019-03-03-19,-999.0,-999.0,3.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-03-20,-999.0,-999.0,3.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-03-21,0.8,5.1,3.6,8.2,1.0,2.0,2.0,2.0
2019-03-03-22,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-03-23,-999.0,-999.0,3.1,8.8,-999.0,-999.0,-999.0,-999.0
