,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-29-00,1.7,3.5,2.1,7.2,2.0,1.0,2.0,1.0
2019-04-29-01,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-29-02,-999.0,-999.0,3.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-04-29-03,0.5,4.6,4.1,7.7,2.0,2.0,2.0,3.0
2019-04-29-04,-999.0,-999.0,5.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-04-29-05,-999.0,-999.0,4.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-29-06,1.2,6.5,3.6,5.7,4.0,2.0,3.0,2.0
2019-04-29-07,-999.0,-999.0,5.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-04-29-08,-999.0,-999.0,6.2,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-29-09,0.9,2.6,4.1,5.1,2.0,0.0,3.0,3.0
2019-04-29-10,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-29-11,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-29-12,0.7,2.5,2.6,4.1,-999.0,1.0,2.0,3.0
2019-04-29-13,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-29-14,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-29-15,0.6,3.1,1.5,6.2,1.0,2.0,1.0,3.0
2019-04-29-16,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-29-17,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-04-29-18,0.3,1.0,3.1,5.7,1.0,3.0,1.0,3.0
2019-04-29-19,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-04-29-20,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-29-21,0.5,3.1,2.6,5.7,1.0,2.0,1.0,2.0
2019-04-29-22,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-04-29-23,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
