,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-27-00,0.9,3.5,4.1,3.6,2.0,1.0,2.0,1.0
2019-06-27-01,-999.0,-999.0,5.7,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-02,-999.0,-999.0,5.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-03,1.1,4.6,5.7,5.1,3.0,2.0,2.0,1.0
2019-06-27-04,-999.0,-999.0,5.7,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-05,-999.0,-999.0,6.2,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-27-06,2.2,3.5,7.2,6.2,3.0,2.0,2.0,3.0
2019-06-27-07,-999.0,-999.0,6.2,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-08,-999.0,-999.0,6.2,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-09,2.3,3.6,5.1,6.7,3.0,3.0,4.0,3.0
2019-06-27-10,-999.0,-999.0,6.2,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-11,-999.0,-999.0,5.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-12,2.2,3.0,6.2,6.2,2.0,2.0,2.0,4.0
2019-06-27-13,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-14,-999.0,-999.0,5.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-15,1.1,1.0,5.1,4.1,1.0,2.0,2.0,2.0
2019-06-27-16,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-17,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-18,0.4,0.5,4.1,6.2,2.0,1.0,2.0,3.0
2019-06-27-19,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-20,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-21,1.2,1.5,1.5,6.7,2.0,1.0,1.0,3.0
2019-06-27-22,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-27-23,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
