,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-10-00,2.8,1.5,1.5,2.6,3.0,2.0,2.0,2.0
2019-09-10-01,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-02,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-03,2.5,2.1,2.6,3.6,1.0,2.0,1.0,1.0
2019-09-10-04,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-05,-999.0,-999.0,3.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-06,1.6,3.5,3.1,4.1,2.0,2.0,3.0,3.0
2019-09-10-07,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-08,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-09,3.2,3.1,3.6,4.6,2.0,2.0,1.0,5.0
2019-09-10-10,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-11,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-12,2.9,0.0,2.1,5.1,1.0,1.0,4.0,2.0
2019-09-10-13,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-15,1.8,0.5,2.6,4.1,1.0,0.0,1.0,1.0
2019-09-10-16,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-17,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-18,1.6,1.5,1.5,4.1,-999.0,1.0,2.0,2.0
2019-09-10-19,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-20,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-09-10-21,3.4,1.5,1.5,3.1,1.0,0.0,1.0,3.0
2019-09-10-22,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-09-10-23,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
