,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-09-00,0.9,5.5,2.6,6.2,1.0,2.0,3.0,3.0
2019-11-09-01,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-09-02,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-09-03,2.7,2.6,1.5,7.2,2.0,3.0,4.0,4.0
2019-11-09-04,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-09-05,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-09-06,3.2,1.5,2.1,6.2,2.0,2.0,3.0,3.0
2019-11-09-07,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-08,-999.0,-999.0,0.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-09-09,2.6,2.1,2.6,6.7,1.0,1.0,4.0,5.0
2019-11-09-10,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-09-11,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-09-12,1.8,2.5,1.0,5.1,1.0,1.0,3.0,3.0
2019-11-09-13,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-11-09-14,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-09-15,1.7,2.6,1.5,4.1,2.0,0.3,2.0,3.0
2019-11-09-16,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-11-09-17,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-11-09-18,1.4,1.5,2.6,4.1,1.0,-999.0,3.0,4.0
2019-11-09-19,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-11-09-20,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-09-21,1.8,1.5,1.5,4.1,4.0,-999.0,3.0,4.0
2019-11-09-22,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-11-09-23,-999.0,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,-999.0
