,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-14-00,0.9,2.5,1.5,5.7,2.0,2.0,1.0,2.0
2019-09-14-01,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-14-02,-999.0,-999.0,4.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-03,1.0,3.1,2.1,8.2,2.0,3.0,3.0,2.0
2019-09-14-04,-999.0,-999.0,2.1,9.3,-999.0,-999.0,-999.0,-999.0
2019-09-14-05,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-06,0.8,2.5,1.5,9.3,1.0,2.0,1.0,4.0
2019-09-14-07,-999.0,-999.0,1.5,9.3,-999.0,-999.0,-999.0,-999.0
2019-09-14-08,-999.0,-999.0,1.0,7.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-09,1.7,2.1,1.5,8.2,2.0,2.0,5.0,6.0
2019-09-14-10,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-11,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-12,0.9,2.0,1.5,5.1,2.0,1.0,3.0,3.0
2019-09-14-13,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-14-14,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-14-15,1.2,1.0,1.5,5.7,2.0,2.0,2.0,3.0
2019-09-14-16,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-14-17,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-14-18,1.5,1.0,2.1,5.1,-999.0,3.0,2.0,2.0
2019-09-14-19,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-14-20,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-09-14-21,0.0,1.0,1.5,5.1,-999.0,3.0,2.0,3.0
2019-09-14-22,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-14-23,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
