,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-20-00,1.0,2.0,2.1,5.1,1.0,3.0,1.0,3.0
2019-06-20-01,-999.0,-999.0,3.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-20-02,-999.0,-999.0,3.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-20-03,2.5,2.6,2.6,6.7,1.0,3.0,3.0,3.0
2019-06-20-04,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-20-05,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-20-06,3.5,2.5,3.6,6.2,3.0,1.0,4.0,4.0
2019-06-20-07,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-20-08,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-20-09,3.4,1.5,3.1,4.6,2.0,1.0,2.0,5.0
2019-06-20-10,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-20-11,-999.0,-999.0,4.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-20-12,1.9,1.0,5.1,4.1,1.0,2.0,2.0,3.0
2019-06-20-13,-999.0,-999.0,5.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-20-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-20-15,2.8,0.0,3.1,4.6,2.0,2.0,2.0,3.0
2019-06-20-16,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-20-17,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-20-18,0.6,1.0,2.6,5.7,3.0,2.0,1.0,3.0
2019-06-20-19,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-20-20,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-20-21,1.4,0.5,2.1,6.7,2.0,2.0,1.0,3.0
2019-06-20-22,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-20-23,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
