,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-14-00,2.8,1.5,4.1,2.1,2.0,1.0,1.0,1.0
2019-06-14-01,-999.0,-999.0,5.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-14-02,-999.0,-999.0,4.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-03,2.4,3.1,4.6,10.8,4.0,4.0,1.0,1.0
2019-06-14-04,-999.0,-999.0,4.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-14-05,-999.0,-999.0,5.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-06,2.0,3.0,6.2,8.8,4.0,4.0,7.0,3.0
2019-06-14-07,-999.0,-999.0,5.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-08,-999.0,-999.0,5.7,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-14-09,2.9,5.1,3.1,7.2,3.0,3.0,3.0,3.0
2019-06-14-10,-999.0,-999.0,6.2,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-11,-999.0,-999.0,4.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-12,1.8,1.5,4.6,6.2,1.0,3.0,2.0,4.0
2019-06-14-13,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-14,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-15,1.0,1.0,2.1,7.2,3.0,1.0,2.0,2.0
2019-06-14-16,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-17,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-18,2.6,1.5,2.1,6.7,1.0,1.0,1.0,1.0
2019-06-14-19,-999.0,-999.0,0.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-20,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-14-21,2.2,3.1,2.6,7.2,2.0,1.0,2.0,2.0
2019-06-14-22,-999.0,-999.0,2.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-14-23,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
