,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-18-00,4.2,4.0,1.0,6.7,5.0,6.0,2.0,1.0
2019-11-18-01,-999.0,-999.0,1.0,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-02,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-03,4.5,5.1,3.6,7.2,4.0,4.0,1.0,5.0
2019-11-18-04,-999.0,-999.0,6.2,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-18-05,-999.0,-999.0,7.7,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-18-06,3.9,5.5,6.7,5.7,6.0,5.0,2.0,2.0
2019-11-18-07,-999.0,-999.0,6.2,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-08,-999.0,-999.0,5.7,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-09,3.5,5.7,7.2,6.7,3.0,3.0,2.0,3.0
2019-11-18-10,-999.0,-999.0,7.7,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-11,-999.0,-999.0,6.7,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-18-12,1.9,5.0,5.7,8.2,2.0,4.0,2.0,6.0
2019-11-18-13,-999.0,-999.0,5.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-11-18-14,-999.0,-999.0,5.7,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-18-15,2.5,5.1,7.2,9.3,2.0,3.0,4.0,4.0
2019-11-18-16,-999.0,-999.0,5.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-11-18-17,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-11-18-18,3.5,6.0,3.1,9.3,2.0,4.0,1.0,4.0
2019-11-18-19,-999.0,-999.0,3.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-11-18-20,-999.0,-999.0,1.0,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-18-21,1.6,5.7,1.0,11.3,3.0,3.0,2.0,4.0
2019-11-18-22,-999.0,-999.0,1.5,10.3,-999.0,-999.0,-999.0,-999.0
2019-11-18-23,-999.0,-999.0,2.1,9.3,-999.0,-999.0,-999.0,-999.0
