,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-18-00,1.6,1.0,4.1,5.1,2.0,3.0,2.0,-999.0
2019-06-18-01,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-02,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-03,2.0,0.5,5.1,5.1,2.0,2.0,1.0,2.0
2019-06-18-04,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-18-05,-999.0,-999.0,5.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-18-06,2.8,2.5,4.6,4.6,2.0,2.0,3.0,5.0
2019-06-18-07,-999.0,-999.0,5.7,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-08,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-09,2.6,2.6,2.6,3.1,2.0,3.0,3.0,5.0
2019-06-18-10,-999.0,-999.0,3.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-18-11,-999.0,-999.0,4.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-18-12,1.2,1.5,4.1,2.6,1.0,1.0,2.0,3.0
2019-06-18-13,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-18-14,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-18-15,1.2,1.5,2.1,5.7,3.0,2.0,4.0,4.0
2019-06-18-16,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-18-17,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-18,2.0,0.5,1.0,6.2,2.0,1.0,1.0,3.0
2019-06-18-19,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-18-20,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-18-21,3.0,0.0,2.1,6.2,2.0,1.0,1.0,2.0
2019-06-18-22,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-18-23,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
