,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-19-00,1.7,5.5,2.1,9.3,4.0,3.0,4.0,6.0
2019-11-19-01,-999.0,-999.0,1.5,9.3,-999.0,-999.0,-999.0,-999.0
2019-11-19-02,-999.0,-999.0,1.0,8.8,-999.0,-999.0,-999.0,-999.0
2019-11-19-03,4.5,6.7,1.5,8.2,2.0,3.0,3.0,6.0
2019-11-19-04,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-05,-999.0,-999.0,1.5,8.8,-999.0,-999.0,-999.0,-999.0
2019-11-19-06,4.0,5.0,2.1,7.2,4.0,2.0,5.0,3.0
2019-11-19-07,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-08,-999.0,-999.0,0.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-09,2.8,4.1,3.1,6.2,1.0,3.0,3.0,4.0
2019-11-19-10,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-11,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-19-12,2.2,3.5,2.1,5.7,1.0,2.0,3.0,8.0
2019-11-19-13,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-14,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-19-15,1.3,4.6,3.6,6.2,1.0,2.0,4.0,6.0
2019-11-19-16,-999.0,-999.0,5.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-19-17,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-18,1.7,4.5,4.1,5.1,2.0,1.0,3.0,8.0
2019-11-19-19,-999.0,-999.0,4.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-19-20,-999.0,-999.0,4.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-21,1.3,4.1,4.6,7.2,1.0,1.0,4.0,6.0
2019-11-19-22,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-19-23,-999.0,-999.0,4.6,6.2,-999.0,-999.0,-999.0,-999.0
