,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-09-00,1.2,2.5,5.7,6.2,1.0,2.0,2.0,4.0
2019-10-09-01,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-10-09-02,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-10-09-03,2.2,2.6,3.1,7.7,1.0,3.0,3.0,3.0
2019-10-09-04,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-10-09-05,-999.0,-999.0,2.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-10-09-06,2.4,2.5,1.5,8.2,4.0,3.0,2.0,3.0
2019-10-09-07,-999.0,-999.0,2.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-10-09-08,-999.0,-999.0,2.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-10-09-09,1.9,1.0,2.6,7.2,2.0,2.0,2.0,2.0
2019-10-09-10,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-10-09-11,-999.0,-999.0,3.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-10-09-12,1.9,1.5,2.6,7.2,3.0,2.0,2.0,3.0
2019-10-09-13,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-10-09-14,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-10-09-15,0.9,3.0,1.5,5.7,4.0,2.0,2.0,2.0
2019-10-09-16,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-10-09-17,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-10-09-18,1.2,2.0,2.1,4.6,2.0,1.0,1.0,2.0
2019-10-09-19,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-10-09-20,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-10-09-21,1.5,2.1,2.1,5.7,2.0,1.0,-999.0,2.0
2019-10-09-22,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-10-09-23,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
