,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-17-00,3.8,1.0,3.1,8.8,1.0,3.9,1.0,2.0
2019-11-17-01,-999.0,-999.0,3.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-11-17-02,-999.0,-999.0,4.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-03,2.3,3.6,3.6,7.7,2.0,3.0,-999.0,2.0
2019-11-17-04,-999.0,-999.0,5.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-05,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-17-06,4.7,3.0,4.6,6.2,3.0,3.0,1.0,1.0
2019-11-17-07,-999.0,-999.0,4.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-17-08,-999.0,-999.0,3.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-09,4.6,1.5,3.6,8.2,4.0,2.0,4.0,2.0
2019-11-17-10,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-11,-999.0,-999.0,2.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-11-17-12,2.1,2.0,2.6,6.2,8.0,1.0,2.0,3.0
2019-11-17-13,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-14,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-17-15,1.8,3.1,2.6,6.7,8.0,4.0,2.0,2.0
2019-11-17-16,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-17-17,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-17-18,3.3,4.5,2.1,5.7,6.0,6.0,3.0,2.0
2019-11-17-19,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-17-20,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-17-21,4.0,5.1,3.1,5.1,1.0,6.0,2.0,3.0
2019-11-17-22,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-17-23,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
