,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-18-00,2.7,4.0,2.1,4.1,-999.0,3.7,1.0,3.0
2019-12-18-01,-999.0,-999.0,2.6,2.1,-999.0,-999.0,-999.0,-999.0
2019-12-18-02,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-03,1.8,4.6,2.6,4.6,1.1,4.3,2.1,3.3
2019-12-18-04,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-18-05,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-12-18-06,2.7,4.0,2.6,6.7,3.0,3.1,2.0,2.0
2019-12-18-07,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-18-08,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-18-09,2.7,3.6,2.1,6.7,2.0,3.8,3.9,4.0
2019-12-18-10,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-12-18-11,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-18-12,2.8,3.0,2.1,4.1,1.0,4.0,1.0,3.0
2019-12-18-13,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-12-18-14,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-15,3.5,3.1,1.5,2.6,0.1,1.4,1.1,3.3
2019-12-18-16,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-17,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-18,2.3,4.0,2.1,3.1,1.0,1.2,1.0,2.0
2019-12-18-19,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-20,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-21,2.8,3.6,3.1,3.1,2.2,2.7,0.7,2.5
2019-12-18-22,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-18-23,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
