,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-19-00,1.3,2.0,3.6,3.6,1.0,2.0,3.0,2.0
2019-08-19-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-03,1.1,3.1,3.6,3.1,4.0,3.0,3.0,5.0
2019-08-19-04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-06,0.7,3.5,3.6,2.6,4.0,5.0,3.0,3.0
2019-08-19-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-19-09,1.4,2.6,3.6,3.6,4.0,4.0,3.0,3.0
2019-08-19-10,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-19-11,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-19-12,0.9,1.0,3.6,3.1,2.0,3.0,3.0,3.0
2019-08-19-13,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-08-19-14,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-19-15,0.9,2.1,3.1,4.1,3.0,3.0,2.0,3.0
2019-08-19-16,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-19-17,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-19-18,1.1,2.5,1.5,4.1,1.0,3.0,2.0,5.0
2019-08-19-19,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-19-20,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-19-21,1.2,2.1,2.6,4.1,2.0,2.0,2.0,3.0
2019-08-19-22,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-19-23,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
