,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-05-00,1.3,1.5,2.6,5.1,1.0,2.0,1.0,-999.0
2019-02-05-01,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-02-05-02,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-02-05-03,1.0,4.1,2.1,5.1,4.0,3.0,1.0,1.0
2019-02-05-04,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-02-05-05,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-05-06,2.3,6.5,1.5,3.1,2.0,2.0,1.0,2.0
2019-02-05-07,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-05-08,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-05-09,0.7,3.1,2.1,2.1,3.0,2.0,1.0,2.0
2019-02-05-10,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-05-11,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-02-05-12,0.7,1.5,1.0,2.6,2.0,1.0,2.0,1.0
2019-02-05-13,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-02-05-14,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-02-05-15,0.3,1.5,2.6,6.2,2.0,1.0,2.0,1.0
2019-02-05-16,-999.0,-999.0,3.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-02-05-17,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-02-05-18,1.3,1.5,2.1,6.7,2.0,1.0,1.0,1.0
2019-02-05-19,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-02-05-20,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-02-05-21,1.2,1.5,2.6,5.7,3.0,0.0,1.0,2.0
2019-02-05-22,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-02-05-23,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
