,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-18-00,1.3,1.5,1.0,9.8,2.0,2.0,4.0,3.0
2019-07-18-01,-999.0,-999.0,1.0,12.9,-999.0,-999.0,-999.0,-999.0
2019-07-18-02,-999.0,-999.0,1.0,11.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-03,1.1,3.1,1.0,12.4,2.0,3.0,2.0,5.0
2019-07-18-04,-999.0,-999.0,1.5,10.3,-999.0,-999.0,-999.0,-999.0
2019-07-18-05,-999.0,-999.0,2.1,11.3,-999.0,-999.0,-999.0,-999.0
2019-07-18-06,0.8,4.5,2.1,11.3,2.0,4.0,2.0,3.0
2019-07-18-07,-999.0,-999.0,4.6,10.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-08,-999.0,-999.0,2.6,10.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-09,1.7,3.1,2.6,11.8,3.0,4.0,2.0,4.0
2019-07-18-10,-999.0,-999.0,3.6,11.3,-999.0,-999.0,-999.0,-999.0
2019-07-18-11,-999.0,-999.0,2.6,12.4,-999.0,-999.0,-999.0,-999.0
2019-07-18-12,2.0,1.5,3.6,11.8,3.0,3.0,3.0,3.0
2019-07-18-13,-999.0,-999.0,3.1,12.4,-999.0,-999.0,-999.0,-999.0
2019-07-18-14,-999.0,-999.0,2.6,12.4,-999.0,-999.0,-999.0,-999.0
2019-07-18-15,1.5,0.5,3.1,10.8,2.0,3.0,1.0,2.0
2019-07-18-16,-999.0,-999.0,3.6,11.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-17,-999.0,-999.0,4.6,11.3,-999.0,-999.0,-999.0,-999.0
2019-07-18-18,0.3,2.0,4.1,10.3,2.0,3.0,1.0,2.0
2019-07-18-19,-999.0,-999.0,3.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-20,-999.0,-999.0,2.1,10.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-21,1.1,5.1,2.1,10.3,2.0,3.0,2.0,2.0
2019-07-18-22,-999.0,-999.0,3.1,9.8,-999.0,-999.0,-999.0,-999.0
2019-07-18-23,-999.0,-999.0,2.6,9.8,-999.0,-999.0,-999.0,-999.0
