,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-23-00,2.0,2.5,3.6,8.2,2.0,1.0,1.0,2.0
2019-11-23-01,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-23-02,-999.0,-999.0,3.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-23-03,2.6,4.6,3.1,5.7,3.0,4.0,2.0,3.0
2019-11-23-04,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-05,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-06,1.3,5.0,4.1,4.6,4.0,2.0,3.0,4.0
2019-11-23-07,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-08,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-09,1.7,3.6,4.1,3.6,-999.0,-999.0,3.0,-999.0
2019-11-23-10,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-11,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-12,1.9,3.0,3.1,3.6,1.0,1.0,2.0,3.0
2019-11-23-13,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-14,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-15,0.7,1.0,2.6,5.1,3.0,1.0,2.0,2.0
2019-11-23-16,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-17,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-11-23-18,1.6,3.0,2.6,5.7,3.0,-999.0,1.0,1.0
2019-11-23-19,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-23-20,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-21,1.4,1.5,4.1,4.1,6.0,1.0,1.0,1.0
2019-11-23-22,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-11-23-23,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
