,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-09-30-00,20.6,24.4,21.7,25.8,25.6,25.5,26.0,26.7,24.7,23.7,27.4,26.8,24.3,23.6,14.0,27.1,4.9,23.6,27.4,27.7,25.8,28.9,27.7,27.9
2019-09-30-01,19.9,25.1,21.6,25.2,25.3,26.6,25.6,27.0,23.9,24.9,28.3,27.7,25.0,23.0,14.0,27.7,5.4,25.2,27.6,28.8,23.9,29.0,25.0,28.3
2019-09-30-02,19.5,26.3,21.3,25.3,25.6,26.3,25.6,27.3,24.9,25.5,28.5,28.4,28.5,22.0,13.1,28.1,5.6,26.3,27.7,28.8,23.3,29.3,24.7,27.9
2019-09-30-03,19.9,25.9,21.5,25.0,25.2,26.5,25.8,27.0,25.7,25.8,28.4,29.4,26.0,22.4,12.7,29.0,6.1,25.4,27.9,28.7,23.8,29.4,24.3,26.7
2019-09-30-04,19.3,25.2,20.6,25.2,26.0,25.8,26.1,27.0,26.0,25.6,29.0,30.3,27.0,21.1,12.5,29.7,6.5,24.9,28.6,28.8,23.7,30.0,25.1,27.1
2019-09-30-05,19.7,25.1,21.2,25.4,25.9,25.6,25.6,26.7,26.5,26.2,28.2,31.2,26.7,20.6,12.7,29.7,7.3,26.4,29.4,29.9,23.7,29.4,26.6,28.5
2019-09-30-06,19.9,24.7,21.1,26.1,25.8,25.8,25.3,26.3,26.7,26.4,28.1,30.0,25.7,23.7,13.4,30.1,8.0,28.0,29.9,30.1,24.0,30.1,27.4,29.1
2019-09-30-07,19.7,24.4,21.1,25.7,25.0,26.1,26.0,25.4,27.7,26.8,27.7,29.7,26.2,22.6,13.2,31.1,8.2,28.7,30.8,30.8,25.0,30.1,28.1,28.4
2019-09-30-08,20.1,24.6,21.1,25.2,25.4,24.8,25.1,25.3,24.9,24.1,26.7,29.0,25.4,21.6,13.5,31.1,5.5,26.6,30.5,31.3,26.5,29.9,28.1,28.5
2019-09-30-09,19.9,24.3,21.3,24.6,24.4,24.7,24.5,25.2,24.5,24.3,25.3,26.8,24.9,20.7,11.8,28.6,5.1,26.6,28.7,29.3,25.9,29.3,28.2,28.0
2019-09-30-10,19.3,23.7,20.6,24.1,24.1,24.7,24.6,24.6,24.8,24.0,25.6,26.2,24.5,20.5,11.4,27.8,4.4,25.6,28.1,28.7,25.4,29.1,28.9,27.6
2019-09-30-11,20.1,24,21.0,24.7,24.3,24.6,24.9,24.1,25.2,24.1,24.9,25.9,24.4,20.3,11.2,26.4,4.7,25.2,27.5,27.9,25.4,29.4,28.7,27.6
2019-09-30-12,19.5,23.5,20.6,24.2,24.2,25.1,24.6,24.7,25.5,23.5,24.9,26.3,24.3,20.0,11.7,25.9,5.0,24.5,26.6,27.1,25.6,28.8,27.5,27.6
2019-09-30-13,19.4,23.4,20.5,23.8,24.1,25.0,24.2,24.9,25.9,23.2,24.5,24.7,24.2,20.2,12.3,25.7,5.0,24.6,26.1,26.8,25.3,27.7,26.4,27.3
2019-09-30-14,19.6,23.1,21.0,23.1,24.0,24.0,24.0,24.1,24.9,24.2,24.6,24.8,24.5,19.7,11.6,26.1,6.1,24.1,25.6,25.9,24.7,27.5,29.7,27.3
2019-09-30-15,19.6,22.9,21.1,23.5,23.8,24.1,24.1,24.4,25.0,22.7,25.5,24.1,24.5,19.5,11.4,25.2,6.3,23.8,24.5,25.0,24.2,26.8,29.5,27.1
2019-09-30-16,19.7,23,21.1,23.5,24.0,23.7,23.9,24.1,25.4,22.7,23.8,24.2,24.8,19.4,12.2,25.4,6.5,23.6,25.2,25.9,24.4,25.8,28.7,26.9
2019-09-30-17,19.6,23.1,20.8,23.6,24.2,23.7,24.1,24.3,25.8,22.8,23.8,24.5,24.7,19.1,12.2,25.6,6.0,23.9,25.7,26.3,24.5,26.7,28.6,26.3
2019-09-30-18,19.5,22.9,20.6,23.8,24.4,23.7,24.3,24.5,26.5,23.1,24.3,23.9,24.9,18.9,12.0,24.9,5.6,23.9,25.4,26.3,24.5,27.3,29.2,26.8
2019-09-30-19,19.6,23,20.6,24.0,24.4,23.9,24.4,24.7,25.5,23.3,24.8,23.8,25.5,18.5,11.5,24.1,5.4,23.9,24.1,25.6,24.5,26.9,29.3,27.1
2019-09-30-20,19.7,23,20.6,23.9,24.2,24.8,24.0,24.9,26.0,23.3,25.1,23.9,24.8,18.5,11.7,24.6,5.5,23.7,25.0,26.0,24.9,26.3,29.0,26.6
2019-09-30-21,19.5,22.9,20.5,23.9,24.3,24.8,24.2,24.3,25.7,23.4,25.3,24.2,24.9,18.6,11.6,24.5,5.2,23.9,24.8,25.7,25.1,26.7,28.9,26.2
2019-09-30-22,19.4,22.7,20.2,24.1,23.9,23.8,23.6,24.3,25.9,23.4,25.7,23.8,26.3,18.5,11.8,24.2,5.4,24.0,25.0,26.0,25.0,26.6,28.9,26.3
2019-09-30-23,19.0,22.9,20.2,23.9,24.1,24.7,23.8,24.0,26.2,24.1,25.9,23.7,27.1,18.9,11.8,24.7,5.5,25.4,25.4,26.8,26.1,27.2,29.4,26.6
