UTC,首爾,東京,北京
2019-03-24-00,303.2945837603374,312.41698448256295,254.22096798454862
2019-03-24-01,276.30137250726574,315.7915165026412,286.8991796144857
2019-03-24-02,255.3002770649263,318.09826151470304,237.20857204316425
2019-03-24-03,247.8367833729642,319.8203407644558,218.1837167290668
2019-03-24-04,245.95809409810286,321.58638874113063,216.50129553439444
2019-03-24-05,244.63243456165767,320.63708562029024,219.25553578307603
2019-03-24-06,243.9380065699121,313.30893228479664,232.82708208449998
2019-03-24-07,242.0214651127915,305.5308258236974,267.60580204618844
2019-03-24-08,240.5360834926943,306.2651147843868,292.9767335024741
2019-03-24-09,239.3541112045728,319.57982194573276,302.1189813900626
2019-03-24-10,233.2873551233493,337.598020635503,314.2033027609805
2019-03-24-11,223.5421687203056,349.0838695417251,330.4218172916578
2019-03-24-12,213.73455877229307,355.2347551841146,335.2961872396138
2019-03-24-13,211.9309305743941,3.0545973365847203,329.0791005786067
2019-03-24-14,203.7257790800938,9.75590248271726,330.7663006174774
2019-03-24-15,193.7936469310105,12.492067177901163,334.4866406824851
2019-03-24-16,185.75224780225318,11.752611408796383,333.5042746323376
2019-03-24-17,181.18534862140177,8.186670063431109,326.89708287492095
2019-03-24-18,175.50699130215077,8.561703920458456,316.3849926745095
2019-03-24-19,173.20055657925923,12.323362443258816,313.0788493061854
2019-03-24-20,163.90801375794916,13.30492264286704,311.492944262856
2019-03-24-21,162.76923152361246,62.80181258730258,311.98380228451737
2019-03-24-22,160.85616264356977,120.60359068352832,315.3225930101703
2019-03-24-23,181.4774871215318,135.19387932413792,317.03397040818004
