UTC,首爾,東京,北京
2019-10-05-00,294.86278927346757,326.38120066504564,16.958312239011434
2019-10-05-01,292.2159091929662,335.85321285608626,34.707306607307856
2019-10-05-02,302.16824892965474,350.80677591823945,66.52862178680982
2019-10-05-03,308.4219167753671,168.86178824716558,105.41804577687859
2019-10-05-04,327.6047014056571,173.8681883505873,113.17645900397525
2019-10-05-05,30.85945645988673,179.44841687689456,275.2574400701653
2019-10-05-06,53.94323681999373,178.4251155353818,311.00317807780425
2019-10-05-07,59.600997986978314,178.0885602631426,303.9856552011322
2019-10-05-08,58.99138589610013,180.42088264627014,307.90177586319214
2019-10-05-09,58.222972776993345,176.7788160296064,318.49652754548237
2019-10-05-10,61.149202734212,173.53277954723836,323.24472543081765
2019-10-05-11,62.78135367950793,164.69510796804602,227.11124551534775
2019-10-05-12,60.19068101558935,150.78662315537764,226.5196607773118
2019-10-05-13,60.86674229497541,136.65253872071912,245.65975181146575
2019-10-05-14,63.131938415976606,125.96735744774912,259.8313999042838
2019-10-05-15,65.11516417700807,112.17108538804595,277.85576216690123
2019-10-05-16,70.11322780543355,86.80956344041101,295.27254470038656
2019-10-05-17,73.90357539541412,52.668632836232064,316.7787034840762
2019-10-05-18,76.7437536156678,37.93781010633816,4.044931970739185
2019-10-05-19,81.63190864265175,34.69934503968551,57.276813592586166
2019-10-05-20,83.27709697658813,30.089579788834783,75.88902777733313
2019-10-05-21,85.80717391374895,27.19895622724573,78.79032327491865
2019-10-05-22,89.34491312718407,20.748318607768624,94.24377434027176
2019-10-05-23,96.50875730855256,15.855128010250269,63.51971850577107
