UTC,首爾,東京,北京
2019-06-01-00,229.19550149339142,10.563190268249514,104.27054003055494
2019-06-01-01,228.35489781975565,13.126887313867769,106.54919586493921
2019-06-01-02,227.94663993515346,27.742299008515403,115.14471808443125
2019-06-01-03,224.82475191368565,54.276071065797424,177.62915678891352
2019-06-01-04,227.72906655352247,132.7641175680873,272.6970957311584
2019-06-01-05,234.65062469302552,157.27799582072907,199.0180190995895
2019-06-01-06,237.28578219114104,167.4078205656717,197.42197425331534
2019-06-01-07,240.64603238870922,171.00867238972342,192.519955674154
2019-06-01-08,245.09603530375938,186.25294826999246,193.1104724127323
2019-06-01-09,242.26391911830973,187.90946350742257,194.15317656014884
2019-06-01-10,244.5991063745429,176.36145948099966,194.03149635594417
2019-06-01-11,240.79427060064268,173.04527715049,192.39717432603507
2019-06-01-12,247.45701732349096,166.47741232301934,193.85226293598174
2019-06-01-13,259.9676472997671,157.11355523949578,202.70697939488002
2019-06-01-14,228.79591186890613,149.86349275011582,77.92431129095968
2019-06-01-15,200.17527306774187,153.32175275746462,83.93300173062204
2019-06-01-16,197.02148144324923,133.98150178669522,54.89813433548335
2019-06-01-17,217.91200241359476,92.53441038315981,52.17912948257606
2019-06-01-18,215.33691749566623,86.5282252928562,34.44800415682349
2019-06-01-19,211.34267861866897,91.00558824015948,30.986517793098983
2019-06-01-20,192.21231846088597,55.13748672780093,34.27801384337616
2019-06-01-21,130.21110650259183,60.45733456398855,27.48603318871136
2019-06-01-22,151.60172323919278,60.6842783527523,46.61230105736428
2019-06-01-23,168.43446463049213,51.210652448196385,67.44206973271278
