UTC,首爾,東京,北京
2019-06-30-00,268.4151873573137,196.73007256855993,22.326142477029492
2019-06-30-01,255.92273312098598,199.39912883763577,29.46178026449354
2019-06-30-02,242.38253548073206,200.8443789181694,28.42626199890549
2019-06-30-03,239.70306064492058,208.15394497748568,21.843978224253988
2019-06-30-04,242.53380256911996,206.355751015672,23.95105546112734
2019-06-30-05,245.96061785336272,202.68165390128456,22.409969168014243
2019-06-30-06,245.66122247985427,203.15971015582392,21.52903959889747
2019-06-30-07,245.67293847882027,207.55221463555043,28.858009925929537
2019-06-30-08,245.2989332151666,209.34422738872414,35.43119477389865
2019-06-30-09,248.27762475223378,212.1732569031613,35.24433918457231
2019-06-30-10,246.56129855772005,210.80437885974058,38.6110890037001
2019-06-30-11,240.39681159188086,210.35008641665974,44.101624109400404
2019-06-30-12,237.95679423533028,215.44199948115818,43.108224769141884
2019-06-30-13,239.9607614160579,221.8834304609309,8.559335871714325
2019-06-30-14,247.87768318656396,235.53129229566287,312.22523179230774
2019-06-30-15,258.654857993274,245.2799602877608,312.8354769305634
2019-06-30-16,273.19783298525175,241.27673642510297,330.1335100252695
2019-06-30-17,286.78502489778054,238.39262768185594,335.8281171327528
2019-06-30-18,309.48100369029413,184.22487143788584,345.61530594135945
2019-06-30-19,304.0693534738891,182.71329346439586,352.5475174754161
2019-06-30-20,280.81983554643455,194.98003339553895,339.2895298072018
2019-06-30-21,281.5287041470331,174.81692319524066,337.9018896564883
2019-06-30-22,286.2110329209221,134.49327652664135,341.96890473165377
2019-06-30-23,279.2507688450872,92.32434766867786,1.8511297184087994
