UTC,首爾,東京,北京
2019-11-06-00,157.99608244384217,321.86997951495374,151.69295052536017
2019-11-06-01,182.1533212126402,317.5162424665061,163.03827956915126
2019-11-06-02,200.28137506428118,301.65586543800106,177.9457073971715
2019-11-06-03,225.90711838699173,295.8721531101284,182.74456481130522
2019-11-06-04,234.89665724364687,306.19329631877196,185.34211605625933
2019-11-06-05,243.67021876436905,318.4588219662006,189.46706125621978
2019-11-06-06,246.01336060809777,334.08547073425143,197.848646410721
2019-11-06-07,253.89678180119944,337.61709266929006,201.56202441593342
2019-11-06-08,256.4445051511318,348.3594269295446,205.96694408124182
2019-11-06-09,255.35680605778643,15.543196596766535,205.92992213142153
2019-11-06-10,256.00575483262736,27.788038881341862,115.55509059563991
2019-11-06-11,256.29950932323885,42.82730500693464,39.597552349095906
2019-11-06-12,263.06077540574773,54.50485535502463,12.699971170906565
2019-11-06-13,277.49637077800816,64.54867072891119,15.434489753050514
2019-11-06-14,286.1381664113497,69.16054149728805,20.84545206018481
2019-11-06-15,303.89110758789695,63.6003791566086,30.083011610446505
2019-11-06-16,307.51133038498125,47.38535947901312,35.96655081658969
2019-11-06-17,314.5606331002814,18.07598948503096,35.829490179909726
2019-11-06-18,317.40406643795495,357.6278019246066,35.268032918923524
2019-11-06-19,312.02325486407386,345.5963776230154,42.68547547539134
2019-11-06-20,312.1788148484902,338.9758346825704,59.055850369616195
2019-11-06-21,317.62106022329857,325.874045071797,77.7541893986398
2019-11-06-22,320.66928315107464,296.9054991148061,100.76260499920588
2019-11-06-23,325.2276736613125,267.1309032736925,137.55461435284406
