,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-12-00,25.5,30.2,29.8,30.2,27.5,28.6,28.9,27.6
2019-08-12-01,-999.0,-999.0,29.6,31.4,-999.0,-999.0,-999.0,-999.0
2019-08-12-02,-999.0,-999.0,27.6,30.7,-999.0,-999.0,-999.0,-999.0
2019-08-12-03,26.7,31.7,28.0,31.3,28.2,32.0,32.6,31.9
2019-08-12-04,-999.0,-999.0,30.9,31.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-05,-999.0,-999.0,31.9,31.5,-999.0,-999.0,-999.0,-999.0
2019-08-12-06,27.2,32.0,32.1,31.1,27.6,33.5,36.5,35.1
2019-08-12-07,-999.0,-999.0,32.2,30.8,-999.0,-999.0,-999.0,-999.0
2019-08-12-08,-999.0,-999.0,31.5,30.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-09,28.2,31.0,30.3,29.7,28.3,32.6,33.0,33.1
2019-08-12-10,-999.0,-999.0,29.7,29.4,-999.0,-999.0,-999.0,-999.0
2019-08-12-11,-999.0,-999.0,29.1,29.4,-999.0,-999.0,-999.0,-999.0
2019-08-12-12,27.2,29.0,28.8,29.4,25.4,28.0,30.4,29.2
2019-08-12-13,-999.0,-999.0,28.3,29.3,-999.0,-999.0,-999.0,-999.0
2019-08-12-14,-999.0,-999.0,28.3,29.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-15,26.5,28.3,28.1,29.1,22.9,26.5,29.6,28.8
2019-08-12-16,-999.0,-999.0,28.0,29.0,-999.0,-999.0,-999.0,-999.0
2019-08-12-17,-999.0,-999.0,27.8,28.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-18,26.1,27.5,27.4,28.5,23.0,25.7,28.8,28.0
2019-08-12-19,-999.0,-999.0,27.2,28.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-20,-999.0,-999.0,27.3,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-12-21,25.5,27.0,28.1,28.5,23.6,27.0,27.3,27.1
2019-08-12-22,-999.0,-999.0,28.9,28.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-23,-999.0,-999.0,28.9,28.9,-999.0,-999.0,-999.0,-999.0
