,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-02-00,-0.9,7.2,6.7,16.1,-3.9,5.6,10.0,12.9
2019-02-02-01,-999.0,-999.0,9.2,16.9,-999.0,-999.0,-999.0,-999.0
2019-02-02-02,-999.0,-999.0,10.6,18.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-03,1.5,9.4,10.5,19.6,-0.2,9.2,12.5,14.9
2019-02-02-04,-999.0,-999.0,11.9,18.9,-999.0,-999.0,-999.0,-999.0
2019-02-02-05,-999.0,-999.0,11.3,19.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-06,4.5,11.5,11.7,19.7,0.8,12.7,14.7,16.3
2019-02-02-07,-999.0,-999.0,11.6,19.4,-999.0,-999.0,-999.0,-999.0
2019-02-02-08,-999.0,-999.0,9.9,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-02-09,4.0,11.0,8.3,18.6,0.0,14.1,15.2,15.9
2019-02-02-10,-999.0,-999.0,7.5,18.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-11,-999.0,-999.0,6.6,17.8,-999.0,-999.0,-999.0,-999.0
2019-02-02-12,3.5,10.6,6.4,17.5,-1.2,14.5,14.6,15.7
2019-02-02-13,-999.0,-999.0,6.4,17.1,-999.0,-999.0,-999.0,-999.0
2019-02-02-14,-999.0,-999.0,6.5,17.0,-999.0,-999.0,-999.0,-999.0
2019-02-02-15,3.7,11.4,5.4,17.2,-3.0,14.2,14.1,15.4
2019-02-02-16,-999.0,-999.0,4.3,16.3,-999.0,-999.0,-999.0,-999.0
2019-02-02-17,-999.0,-999.0,4.1,17.0,-999.0,-999.0,-999.0,-999.0
2019-02-02-18,2.2,12.7,4.9,16.6,-3.3,14.2,13.8,15.5
2019-02-02-19,-999.0,-999.0,4.7,17.4,-999.0,-999.0,-999.0,-999.0
2019-02-02-20,-999.0,-999.0,3.9,17.6,-999.0,-999.0,-999.0,-999.0
2019-02-02-21,2.2,17.8,3.5,18.1,3.2,13.0,13.6,16.4
2019-02-02-22,-999.0,-999.0,3.4,18.5,-999.0,-999.0,-999.0,-999.0
2019-02-02-23,-999.0,-999.0,4.3,18.8,-999.0,-999.0,-999.0,-999.0
