,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-30-00,24.2,21.7,20.9,29.9,26.8,24.6,29.0,28.6
2019-06-30-01,-999.0,-999.0,21.5,30.2,-999.0,-999.0,-999.0,-999.0
2019-06-30-02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-30-03,27.0,25.2,21.6,30.8,29.1,22.7,33.5,32.6
2019-06-30-04,-999.0,-999.0,22.8,31.3,-999.0,-999.0,-999.0,-999.0
2019-06-30-05,-999.0,-999.0,23.2,32.0,-999.0,-999.0,-999.0,-999.0
2019-06-30-06,26.6,25.0,22.6,31.2,31.2,25.7,35.8,32.3
2019-06-30-07,-999.0,-999.0,22.5,31.0,-999.0,-999.0,-999.0,-999.0
2019-06-30-08,-999.0,-999.0,22.3,30.5,-999.0,-999.0,-999.0,-999.0
2019-06-30-09,25.1,24.7,22.4,30.2,31.6,25.7,28.0,30.3
2019-06-30-10,-999.0,-999.0,22.3,29.5,-999.0,-999.0,-999.0,-999.0
2019-06-30-11,-999.0,-999.0,22.4,29.0,-999.0,-999.0,-999.0,-999.0
2019-06-30-12,23.5,23.5,22.1,28.7,29.8,24.7,28.9,28.0
2019-06-30-13,-999.0,-999.0,22.0,28.5,-999.0,-999.0,-999.0,-999.0
2019-06-30-14,-999.0,-999.0,21.9,28.4,-999.0,-999.0,-999.0,-999.0
2019-06-30-15,22.5,23.5,21.7,28.4,24.6,23.5,28.6,27.6
2019-06-30-16,-999.0,-999.0,21.6,28.3,-999.0,-999.0,-999.0,-999.0
2019-06-30-17,-999.0,-999.0,21.4,28.2,-999.0,-999.0,-999.0,-999.0
2019-06-30-18,20.7,23.1,21.3,28.0,21.5,24.0,27.8,27.2
2019-06-30-19,-999.0,-999.0,21.2,28.1,-999.0,-999.0,-999.0,-999.0
2019-06-30-20,-999.0,-999.0,21.4,28.0,-999.0,-999.0,-999.0,-999.0
2019-06-30-21,20.7,22.8,21.9,28.1,19.6,23.7,27.0,26.4
2019-06-30-22,-999.0,-999.0,22.5,28.5,-999.0,-999.0,-999.0,-999.0
2019-06-30-23,-999.0,-999.0,22.6,29.3,-999.0,-999.0,-999.0,-999.0
