,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-23-00,20.1,27.5,22.3,25.3,25.3,25.7,21.3,19.4
2019-05-23-01,-999.0,-999.0,23.5,25.7,-999.0,-999.0,-999.0,-999.0
2019-05-23-02,-999.0,-999.0,25.2,26.4,-999.0,-999.0,-999.0,-999.0
2019-05-23-03,25.5,29.6,26.0,26.3,30.9,31.1,25.5,22.4
2019-05-23-04,-999.0,-999.0,26.9,27.1,-999.0,-999.0,-999.0,-999.0
2019-05-23-05,-999.0,-999.0,26.3,27.0,-999.0,-999.0,-999.0,-999.0
2019-05-23-06,28.7,28.2,25.9,26.6,35.1,33.1,28.5,23.6
2019-05-23-07,-999.0,-999.0,26.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-23-08,-999.0,-999.0,24.8,25.3,-999.0,-999.0,-999.0,-999.0
2019-05-23-09,28.2,28.0,23.3,24.8,36.5,31.2,27.3,22.2
2019-05-23-10,-999.0,-999.0,21.7,24.1,-999.0,-999.0,-999.0,-999.0
2019-05-23-11,-999.0,-999.0,21.2,23.9,-999.0,-999.0,-999.0,-999.0
2019-05-23-12,23.2,25.0,20.8,23.8,29.7,28.0,23.1,21.3
2019-05-23-13,-999.0,-999.0,19.2,23.6,-999.0,-999.0,-999.0,-999.0
2019-05-23-14,-999.0,-999.0,19.4,23.3,-999.0,-999.0,-999.0,-999.0
2019-05-23-15,19.7,26.0,19.1,22.4,26.5,25.2,21.1,21.2
2019-05-23-16,-999.0,-999.0,18.2,22.6,-999.0,-999.0,-999.0,-999.0
2019-05-23-17,-999.0,-999.0,18.0,21.7,-999.0,-999.0,-999.0,-999.0
2019-05-23-18,17.2,26.0,17.2,21.8,22.9,23.7,19.6,21.2
2019-05-23-19,-999.0,-999.0,17.6,21.5,-999.0,-999.0,-999.0,-999.0
2019-05-23-20,-999.0,-999.0,16.7,20.5,-999.0,-999.0,-999.0,-999.0
2019-05-23-21,16.5,25.7,17.6,20.9,18.9,18.1,17.9,21.4
2019-05-23-22,-999.0,-999.0,19.9,22.4,-999.0,-999.0,-999.0,-999.0
2019-05-23-23,-999.0,-999.0,21.9,24.3,-999.0,-999.0,-999.0,-999.0
